customer_id,recency_days,frequency,monetary,returns,recency_score,frequency_score,monetary_score,rfm_score,rfm_segment
C102486,16,25,932603.85,410747.6,1,5,5,11,Loyal
C102487,144,9,358876.95,0.0,3,5,5,13,Champions
C102488,895,1,8774.97,0.0,5,1,2,8,Needs Attention
C102490,1044,1,11967.69,0.0,5,1,2,8,Needs Attention
C102491,220,5,109319.4,0.0,3,4,4,11,Loyal
C102492,643,1,14291.32,0.0,5,1,2,8,Needs Attention
C102496,176,3,52586.69,0.0,3,3,3,9,Needs Attention
C102498,137,1,1758.38,1371.52,3,1,1,5,At Risk
C102499,15,3,24172.059999999998,4681.34,1,3,2,6,At Risk
C102500,110,25,550749.89,1594.82,3,5,5,13,Champions
C102502,13,6,122773.39,4635.58,1,4,4,9,Needs Attention
C102505,23,7,41651.08,427.31,1,4,3,8,Needs Attention
C102507,24,7,172285.46,6687.79,1,4,5,10,Loyal
C102508,199,4,19642.420000000002,0.0,3,4,2,9,Needs Attention
C102509,63,1,5906.28,0.0,2,1,1,4,At Risk
C102511,13,7,55596.270000000004,0.0,1,4,3,8,Needs Attention
C102513,57,7,187264.61,0.0,2,4,5,11,Loyal
C102514,225,1,817.65,738.8,3,1,1,5,At Risk
C102515,34,1,1568.25,0.0,1,1,1,3,At Risk
C102516,324,11,179230.05,0.0,4,5,5,14,Champions
C102517,57,11,151554.65,8984.24,2,5,4,11,Loyal
C102519,190,1,11273.04,0.0,3,1,2,6,At Risk
C102520,0,9,158057.33000000002,20352.03,1,5,5,11,Loyal
C102521,245,2,61377.82,0.0,3,2,3,8,Needs Attention
C102522,60,10,240139.96,0.0,2,5,5,12,Loyal
C102523,144,2,56100.42999999999,0.0,3,2,3,8,Needs Attention
C102524,621,2,39250.66,0.0,5,2,3,10,Loyal
C102525,389,2,44445.520000000004,0.0,4,2,3,9,Needs Attention
C102526,54,2,53109.590000000004,0.0,2,2,3,7,Needs Attention
C102527,805,1,8602.63,0.0,5,1,2,8,Needs Attention
C102529,892,1,657.53,0.0,5,1,1,7,Needs Attention
C102531,44,8,78612.77,0.0,2,5,4,11,Loyal
C102532,24,11,187527.44,16810.61,1,5,5,11,Loyal
C102533,23,6,107943.36000000002,0.0,1,4,4,9,Needs Attention
C102534,822,1,4752.17,0.0,5,1,1,7,Needs Attention
C102535,26,4,48678.130000000005,0.0,1,4,3,8,Needs Attention
C102536,881,1,19708.97,0.0,5,1,2,8,Needs Attention
C102537,107,1,44265.89,0.0,3,1,3,7,Needs Attention
C102538,284,3,10847.8,0.0,4,3,2,9,Needs Attention
C102540,487,1,13710.54,0.0,4,1,2,7,Needs Attention
C102541,34,20,296264.82,62727.79,1,5,5,11,Loyal
C102542,178,2,47517.689999999995,0.0,3,2,3,8,Needs Attention
C102543,1,9,130249.24,33946.89,1,5,4,10,Loyal
C102545,400,1,2148.18,0.0,4,1,1,6,At Risk
C102546,787,2,34410.5,0.0,5,2,3,10,Loyal
C102548,14,3,76146.81,0.0,1,3,4,8,Needs Attention
C102549,401,4,23433.57,0.0,4,4,2,10,Loyal
C102551,883,1,4221.38,0.0,5,1,1,7,Needs Attention
C102552,54,2,5056.4,0.0,2,2,1,5,At Risk
C102553,584,5,78420.83,44304.08,5,4,4,13,Champions
C102554,920,1,5264.29,0.0,5,1,1,7,Needs Attention
C102555,1,113,2406952.09,381309.19,1,5,5,11,Loyal
C102557,17,6,22307.1,0.0,1,4,2,7,Needs Attention
C102558,53,3,7945.08,0.0,2,3,1,6,At Risk
C102559,31,5,76520.53,4046.97,1,4,4,9,Needs Attention
C102561,30,22,791735.32,122930.19,1,5,5,11,Loyal
C102562,956,1,96632.75,0.0,5,1,4,10,Loyal
C102563,825,2,81255.42000000001,0.0,5,2,4,11,Loyal
C102564,371,1,37277.89,0.0,4,1,3,8,Needs Attention
C102565,81,9,186895.36,0.0,2,5,5,12,Loyal
C102566,442,3,47897.310000000005,0.0,4,3,3,10,Loyal
C102567,462,2,19989.33,0.0,4,2,2,8,Needs Attention
C102568,401,5,287512.6,10352.92,4,4,5,13,Champions
C102569,445,2,7987.709999999999,0.0,4,2,1,7,Needs Attention
C102572,591,1,67302.04,0.0,5,1,3,9,Needs Attention
C102573,673,1,243.6,0.0,5,1,1,7,Needs Attention
C102574,94,6,97487.73,0.0,3,4,4,11,Loyal
C102575,441,2,5821.67,0.0,4,2,1,7,Needs Attention
C102577,16,21,375299.95,0.0,1,5,5,11,Loyal
C102579,780,1,4301.31,0.0,5,1,1,7,Needs Attention
C102581,187,3,155005.47,0.0,3,3,4,10,Loyal
C102582,46,8,162725.63,27004.11,2,5,5,12,Loyal
C102583,46,13,75333.84999999999,0.0,2,5,4,11,Loyal
C102584,580,1,51985.98,0.0,5,1,3,9,Needs Attention
C102586,581,2,20727.32,16121.94,5,2,2,9,Needs Attention
C102587,232,3,124541.3,91588.94,3,3,4,10,Loyal
C102588,9,2,31224.23,0.0,1,2,3,6,At Risk
C102590,14,16,222441.61,79715.68000000001,1,5,5,11,Loyal
C102591,285,1,356.12,0.0,4,1,1,6,At Risk
C102592,932,2,55355.270000000004,0.0,5,2,3,10,Loyal
C102593,32,1,4473.55,0.0,1,1,1,3,At Risk
C102594,83,1,10962.3,0.0,2,1,2,5,At Risk
C102595,223,2,34485.36,0.0,3,2,3,8,Needs Attention
C102596,141,6,34615.96,14949.86,3,4,3,10,Loyal
C102597,14,17,349505.14,0.0,1,5,5,11,Loyal
C102598,72,1,54374.28,0.0,2,1,3,6,At Risk
C102599,408,2,67980.22,50354.14,4,2,4,10,Loyal
C102600,419,1,17165.76,0.0,4,1,2,7,Needs Attention
C102601,0,10,277174.84,0.0,1,5,5,11,Loyal
C102602,408,1,5456.89,0.0,4,1,1,6,At Risk
C102606,18,60,1305365.72,65586.53,1,5,5,11,Loyal
C102607,262,7,347143.61,0.0,4,4,5,13,Champions
C102610,64,3,15215.09,3716.98,2,3,2,7,Needs Attention
C102611,56,26,285403.6,26445.52,2,5,5,12,Loyal
C102612,639,3,45950.76,0.0,5,3,3,11,Loyal
C102613,117,1,4004.21,0.0,3,1,1,5,At Risk
C102614,8,5,75267.3,4250.1,1,4,4,9,Needs Attention
C102615,85,8,146107.45,0.0,2,5,4,11,Loyal
C102616,6,18,298694.6,16921.4,1,5,5,11,Loyal
C102617,658,4,26962.699999999997,0.0,5,4,2,11,Loyal
C102620,160,7,215336.48,5029.8,3,4,5,12,Loyal
C102621,721,1,12454.55,0.0,5,1,2,8,Needs Attention
C102622,9,24,577300.39,1573.83,1,5,5,11,Loyal
C102623,959,1,31512.66,0.0,5,1,3,9,Needs Attention
C102624,406,3,20654.31,0.0,4,3,2,9,Needs Attention
C102625,910,1,6291.07,0.0,5,1,1,7,Needs Attention
C102628,20,3,43569.12,0.0,1,3,3,7,Needs Attention
C102629,32,4,150708.46,0.0,1,4,4,9,Needs Attention
C102630,1055,1,62935.3,0.0,5,1,3,9,Needs Attention
C102631,784,1,6163.08,5644.82,5,1,1,7,Needs Attention
C102632,331,2,19883.03,0.0,4,2,2,8,Needs Attention
C102633,815,1,1897.8,0.0,5,1,1,7,Needs Attention
C102634,57,30,387386.25,28119.98,2,5,5,12,Loyal
C102636,737,1,4249.87,0.0,5,1,1,7,Needs Attention
C102637,210,2,82670.23,0.0,3,2,4,9,Needs Attention
C102639,144,12,166795.74,65396.16,3,5,5,13,Champions
C102640,303,3,55150.71,0.0,4,3,3,10,Loyal
C102641,523,2,3337.71,1487.42,4,2,1,7,Needs Attention
C102642,599,1,3963.51,0.0,5,1,1,7,Needs Attention
C102643,6,10,159770.85,0.0,1,5,5,11,Loyal
C102644,29,14,610601.34,8573.279999999999,1,5,5,11,Loyal
C102645,934,1,5906.28,0.0,5,1,1,7,Needs Attention
C102646,142,5,21371.71,0.0,3,4,2,9,Needs Attention
C102648,896,1,133512.59,107730.12,5,1,4,10,Loyal
C102649,370,1,12454.55,0.0,4,1,2,7,Needs Attention
C102650,196,2,53237.49,0.0,3,2,3,8,Needs Attention
C102651,706,1,19326.35,0.0,5,1,2,8,Needs Attention
C102653,163,1,1435.14,0.0,3,1,1,5,At Risk
C102654,165,5,315488.59,0.0,3,4,5,12,Loyal
C102656,83,10,137612.08,0.0,2,5,4,11,Loyal
C102657,230,3,20464.46,5021.47,3,3,2,8,Needs Attention
C102658,813,1,754.61,0.0,5,1,1,7,Needs Attention
C102659,1072,1,3355.16,0.0,5,1,1,7,Needs Attention
C102660,75,9,219167.94999999998,0.0,2,5,5,12,Loyal
C102662,25,33,824764.46,35839.44,1,5,5,11,Loyal
C102663,997,1,25972.41,0.0,5,1,2,8,Needs Attention
C102665,186,2,19023.81,0.0,3,2,2,7,Needs Attention
C102666,282,3,69828.35,0.0,4,3,4,11,Loyal
C102667,492,1,5777.88,0.0,4,1,1,6,At Risk
C102668,25,2,109390.57999999999,0.0,1,2,4,7,Needs Attention
C102670,410,3,19950.53,0.0,4,3,2,9,Needs Attention
C102671,722,2,67084.34,0.0,5,2,3,10,Loyal
C102672,151,13,387327.83,13455.54,3,5,5,13,Champions
C102673,137,1,9093.77,0.0,3,1,2,6,At Risk
C102674,33,6,137809.97,0.0,1,4,4,9,Needs Attention
C102675,543,2,4579.76,0.0,5,2,1,8,Needs Attention
C102676,184,5,67845.47,0.0,3,4,3,10,Loyal
C102680,66,1,795.48,0.0,2,1,1,4,At Risk
C102681,7,1,3490.86,0.0,1,1,1,3,At Risk
C102682,56,10,67401.67,0.0,2,5,3,10,Loyal
C102684,837,1,3990.81,0.0,5,1,1,7,Needs Attention
C102685,50,2,21442.36,9280.29,2,2,2,6,At Risk
C102686,1003,1,32904.89,0.0,5,1,3,9,Needs Attention
C102687,477,1,11234.77,0.0,4,1,2,7,Needs Attention
C102688,29,5,176243.30000000002,0.0,1,4,5,10,Loyal
C102689,147,2,2819.66,0.0,3,2,1,6,At Risk
C102690,83,4,22064.93,0.0,2,4,2,8,Needs Attention
C102691,4,8,225291.46000000002,0.0,1,5,5,11,Loyal
C102692,2,1,81002.36,0.0,1,1,4,6,At Risk
C102693,0,80,1846166.4,254490.46000000002,1,5,5,11,Loyal
C102694,5,2,43619.619999999995,0.0,1,2,3,6,At Risk
C102695,763,3,67501.23,0.0,5,3,3,11,Loyal
C102698,382,3,33671.21,0.0,4,3,3,10,Loyal
C102699,38,12,302903.44999999995,3288.97,2,5,5,12,Loyal
C102700,1067,1,112401.35,0.0,5,1,4,10,Loyal
C102701,48,3,117656.39,54951.29,2,3,4,9,Needs Attention
C102702,426,2,159684.69,0.0,4,2,5,11,Loyal
C102703,53,2,11077.96,0.0,2,2,2,6,At Risk
C102705,427,5,81261.47,0.0,4,4,4,12,Loyal
C102706,47,4,219295.92,6106.65,2,4,5,11,Loyal
C102707,22,5,27492.399999999998,0.0,1,4,2,7,Needs Attention
C102708,157,3,158114.15,0.0,3,3,5,11,Loyal
C102710,264,2,15694.949999999999,0.0,4,2,2,8,Needs Attention
C102711,53,4,49700.9,0.0,2,4,3,9,Needs Attention
C102712,22,5,79789.19,0.0,1,4,4,9,Needs Attention
C102713,680,2,25849.539999999997,0.0,5,2,2,9,Needs Attention
C102714,1038,1,15407.69,0.0,5,1,2,8,Needs Attention
C102715,1,2,99482.40999999999,0.0,1,2,4,7,Needs Attention
C102716,366,3,83608.22,0.0,4,3,4,11,Loyal
C102717,107,3,32419.179999999997,0.0,3,3,3,9,Needs Attention
C102718,21,2,65860.64,0.0,1,2,3,6,At Risk
C102719,8,8,95653.38,0.0,1,5,4,10,Loyal
C102720,15,2,51076.76,0.0,1,2,3,6,At Risk
C102721,426,1,50679.46,0.0,4,1,3,8,Needs Attention
C102722,117,5,73882.73000000001,0.0,3,4,4,11,Loyal
C102723,9,4,141010.66,13082.38,1,4,4,9,Needs Attention
C102724,421,5,114565.26,0.0,4,4,4,12,Loyal
C102725,54,2,29211.489999999998,0.0,2,2,3,7,Needs Attention
C102726,242,8,88653.48,3907.09,3,5,4,12,Loyal
C102727,1055,1,12839.74,0.0,5,1,2,8,Needs Attention
C102729,247,3,39590.05,0.0,3,3,3,9,Needs Attention
C102733,43,8,78135.54000000001,1387.53,2,5,4,11,Loyal
C102735,238,4,62105.12,5628.83,3,4,3,10,Loyal
C102736,668,2,8402.300000000001,0.0,5,2,2,9,Needs Attention
C102737,794,1,16641.61,12641.89,5,1,2,8,Needs Attention
C102738,571,1,43491.37,0.0,5,1,3,9,Needs Attention
C102739,418,3,11875.0,0.0,4,3,2,9,Needs Attention
C102741,256,3,137714.37,0.0,3,3,4,10,Loyal
C102742,340,3,47147.31,12253.7,4,3,3,10,Loyal
C102743,11,7,72442.23,0.0,1,4,4,9,Needs Attention
C102744,15,9,161587.16,0.0,1,5,5,11,Loyal
C102745,652,2,17774.74,6998.79,5,2,2,9,Needs Attention
C102747,203,4,147714.91,0.0,3,4,4,11,Loyal
C102748,14,6,115542.53,34236.19,1,4,4,9,Needs Attention
C102749,134,4,61050.81,0.0,3,4,3,10,Loyal
C102750,55,5,71494.38,0.0,2,4,4,10,Loyal
C102751,82,12,199568.16,0.0,2,5,5,12,Loyal
C102752,729,1,5948.3,0.0,5,1,1,7,Needs Attention
C102754,70,22,382388.49,21944.01,2,5,5,12,Loyal
C102756,33,6,112473.23999999999,4707.77,1,4,4,9,Needs Attention
C102758,22,2,6032.1900000000005,0.0,1,2,1,4,At Risk
C102759,57,30,852916.6199999999,1626.09,2,5,5,12,Loyal
C102760,41,2,7393.42,0.0,2,2,1,5,At Risk
C102761,226,1,5585.29,0.0,3,1,1,5,At Risk
C102764,18,7,312239.65,0.0,1,4,5,10,Loyal
C102765,319,1,2707.28,0.0,4,1,1,6,At Risk
C102766,14,4,43845.55,0.0,1,4,3,8,Needs Attention
C102767,868,1,6702.08,0.0,5,1,1,7,Needs Attention
C102769,17,12,156449.69,55260.96,1,5,5,11,Loyal
C102770,93,4,26480.29,0.0,3,4,2,9,Needs Attention
C102771,11,12,262437.49,81985.35,1,5,5,11,Loyal
C102772,352,2,23108.22,0.0,4,2,2,8,Needs Attention
C102773,272,1,14884.11,0.0,4,1,2,7,Needs Attention
C102774,31,2,59056.04,0.0,1,2,3,6,At Risk
C102775,29,3,80683.13,0.0,1,3,4,8,Needs Attention
C102776,389,1,2953.68,0.0,4,1,1,6,At Risk
C102777,32,10,104698.03,1266.35,1,5,4,10,Loyal
C102778,25,4,27184.24,3120.92,1,4,2,7,Needs Attention
C102779,9,6,67905.32,4869.99,1,4,4,9,Needs Attention
C102780,95,2,15959.83,0.0,3,2,2,7,Needs Attention
C102781,10,11,50402.04,0.0,1,5,3,9,Needs Attention
C102782,21,12,145851.32,28923.96,1,5,4,10,Loyal
C102783,9,9,207735.30000000002,10742.18,1,5,5,11,Loyal
C102784,415,1,12921.94,0.0,4,1,2,7,Needs Attention
C102785,473,3,35753.57,0.0,4,3,3,10,Loyal
C102786,520,3,4634.08,1087.88,4,3,1,8,Needs Attention
C102787,420,2,26923.019999999997,0.0,4,2,2,8,Needs Attention
C102788,692,1,46218.14,0.0,5,1,3,9,Needs Attention
C102790,186,8,127726.37,0.0,3,5,4,12,Loyal
C102791,54,6,174850.16,0.0,2,4,5,11,Loyal
C102792,74,12,116365.63,27358.0,2,5,4,11,Loyal
C102793,52,24,479968.04,782.28,2,5,5,12,Loyal
C102795,58,8,121892.58,4747.83,2,5,4,11,Loyal
C102796,27,6,173322.24000000002,0.0,1,4,5,10,Loyal
C102798,611,1,12839.74,10997.71,5,1,2,8,Needs Attention
C102800,171,2,38135.8,0.0,3,2,3,8,Needs Attention
C102801,31,3,34165.53,0.0,1,3,3,7,Needs Attention
C102802,356,4,133821.95,0.0,4,4,4,12,Loyal
C102803,16,2,40775.69,36015.33,1,2,3,6,At Risk
C102804,41,3,10286.53,0.0,2,3,2,7,Needs Attention
C102805,67,4,153659.73,130259.89,2,4,4,10,Loyal
C102806,111,5,24077.75,5408.15,3,4,2,9,Needs Attention
C102807,50,14,527432.73,4799.09,2,5,5,12,Loyal
C102808,156,8,93280.55,0.0,3,5,4,12,Loyal
C102810,37,9,138896.8,0.0,2,5,4,11,Loyal
C102811,911,2,79520.26,0.0,5,2,4,11,Loyal
C102812,42,1,55079.92,0.0,2,1,3,6,At Risk
C102813,104,2,150210.09,97128.33,3,2,4,9,Needs Attention
C102817,69,1,9735.81,0.0,2,1,2,5,At Risk
C102818,106,4,79676.15,0.0,3,4,4,11,Loyal
C102819,72,12,179801.46,0.0,2,5,5,12,Loyal
C102821,36,1,5456.89,0.0,1,1,1,3,At Risk
C102822,928,2,11716.26,0.0,5,2,2,9,Needs Attention
C102824,1077,1,53488.64,0.0,5,1,3,9,Needs Attention
C102826,72,1,3807.84,0.0,2,1,1,4,At Risk
C102827,323,3,10208.04,5191.51,4,3,2,9,Needs Attention
C102828,228,3,70506.70999999999,0.0,3,3,4,10,Loyal
C102830,17,7,144425.73,0.0,1,4,4,9,Needs Attention
C102833,239,4,32390.93,1822.2,3,4,3,10,Loyal
C102835,79,8,216477.09999999998,58647.54,2,5,5,12,Loyal
C102837,419,2,121601.95,0.0,4,2,4,10,Loyal
C102838,473,1,857.21,0.0,4,1,1,6,At Risk
C102839,271,1,32886.89,0.0,4,1,3,8,Needs Attention
C102841,19,11,368113.37,9489.78,1,5,5,11,Loyal
C102843,77,16,360625.57,22075.940000000002,2,5,5,12,Loyal
C102844,2,4,95454.5,0.0,1,4,4,9,Needs Attention
C102845,71,11,142670.08,0.0,2,5,4,11,Loyal
C102846,18,50,990817.82,8120.209999999999,1,5,5,11,Loyal
C102847,10,1,3200.69,0.0,1,1,1,3,At Risk
C102848,942,1,4493.91,0.0,5,1,1,7,Needs Attention
C102849,865,1,6163.08,0.0,5,1,1,7,Needs Attention
C102850,636,1,808.44,0.0,5,1,1,7,Needs Attention
C102851,191,3,68152.6,0.0,3,3,4,10,Loyal
C102852,858,1,2365.26,0.0,5,1,1,7,Needs Attention
C102853,204,4,205741.21,0.0,3,4,5,12,Loyal
C102856,207,2,41832.58,0.0,3,2,3,8,Needs Attention
C102857,34,5,20350.559999999998,3070.13,1,4,2,7,Needs Attention
C102858,379,2,25376.66,12874.79,4,2,2,8,Needs Attention
C102860,77,6,91185.45000000001,676.65,2,4,4,10,Loyal
C102861,191,4,55590.39000000001,0.0,3,4,3,10,Loyal
C102862,818,1,19761.62,0.0,5,1,2,8,Needs Attention
C102865,5,61,2551554.1,52735.380000000005,1,5,5,11,Loyal
C102866,38,4,66749.83,0.0,2,4,3,9,Needs Attention
C102867,419,4,34635.009999999995,0.0,4,4,3,11,Loyal
C102868,117,1,120660.33,0.0,3,1,4,8,Needs Attention
C102869,62,5,108558.29000000001,0.0,2,4,4,10,Loyal
C102870,291,4,211303.23,0.0,4,4,5,13,Champions
C102871,18,4,120603.74,0.0,1,4,4,9,Needs Attention
C102872,218,4,26942.15,11087.39,3,4,2,9,Needs Attention
C102873,395,6,187736.71,0.0,4,4,5,13,Champions
C102874,170,5,62755.22,365.83,3,4,3,10,Loyal
C102875,222,3,19495.53,8880.9,3,3,2,8,Needs Attention
C102876,35,18,450549.19999999995,20160.22,1,5,5,11,Loyal
C102877,994,1,1132.1,0.0,5,1,1,7,Needs Attention
C102878,1078,1,5585.29,0.0,5,1,1,7,Needs Attention
C102879,118,1,104154.23,0.0,3,1,4,8,Needs Attention
C102880,443,2,8537.71,0.0,4,2,2,8,Needs Attention
C102882,790,3,44655.090000000004,0.0,5,3,3,11,Loyal
C102883,168,4,60449.57,0.0,3,4,3,10,Loyal
C102884,65,1,2096.95,0.0,2,1,1,4,At Risk
C102885,66,21,339880.76,96797.07,2,5,5,12,Loyal
C102886,6,6,74962.81,0.0,1,4,4,9,Needs Attention
C102888,75,3,38658.700000000004,0.0,2,3,3,8,Needs Attention
C102890,448,3,90799.28,0.0,4,3,4,11,Loyal
C102892,35,1,117952.04,0.0,1,1,4,6,At Risk
C102894,429,1,12767.38,0.0,4,1,2,7,Needs Attention
C102895,10,3,9789.69,0.0,1,3,2,6,At Risk
C102896,36,5,86685.28000000001,61811.96,1,4,4,9,Needs Attention
C102897,107,3,20952.85,0.0,3,3,2,8,Needs Attention
C102899,226,11,390310.33999999997,2560.4,3,5,5,13,Champions
C102901,199,3,10953.45,0.0,3,3,2,8,Needs Attention
C102902,759,2,73368.03,0.0,5,2,4,11,Loyal
C102903,691,2,7463.03,0.0,5,2,1,8,Needs Attention
C102904,51,16,250411.2,0.0,2,5,5,12,Loyal
C102905,709,1,36390.5,0.0,5,1,3,9,Needs Attention
C102906,251,3,72626.6,0.0,3,3,4,10,Loyal
C102907,591,1,2347.77,0.0,5,1,1,7,Needs Attention
C102908,440,1,5777.88,0.0,4,1,1,6,At Risk
C102909,57,6,430577.85000000003,3287.93,2,4,5,11,Loyal
C102910,24,7,110037.39,6388.72,1,4,4,9,Needs Attention
C102912,523,5,133005.61,5266.42,4,4,4,12,Loyal
C102914,506,2,10828.210000000001,0.0,4,2,2,8,Needs Attention
C102915,358,2,6859.049999999999,0.0,4,2,1,7,Needs Attention
C102916,55,36,620944.65,52865.54,2,5,5,12,Loyal
C102917,253,3,40300.600000000006,0.0,3,3,3,9,Needs Attention
C102918,1,14,432364.74,17343.879999999997,1,5,5,11,Loyal
C102920,236,2,212188.66999999998,0.0,3,2,5,10,Loyal
C102921,10,2,20068.46,681.35,1,2,2,5,At Risk
C102922,545,2,20253.27,0.0,5,2,2,9,Needs Attention
C102923,122,1,1558.15,1168.85,3,1,1,5,At Risk
C102925,572,4,99420.05,0.0,5,4,4,13,Champions
C102926,609,3,55026.1,0.0,5,3,3,11,Loyal
C102928,20,19,383206.65,56491.020000000004,1,5,5,11,Loyal
C102929,31,33,511339.23,45090.2,1,5,5,11,Loyal
C102930,55,10,188903.51,0.0,2,5,5,12,Loyal
C102932,37,3,73834.08,0.0,2,3,4,9,Needs Attention
C102933,154,2,13088.09,5047.35,3,2,2,7,Needs Attention
C102934,795,1,527.46,0.0,5,1,1,7,Needs Attention
C102935,78,2,52324.91,0.0,2,2,3,7,Needs Attention
C102941,161,2,45992.18,0.0,3,2,3,8,Needs Attention
C102942,211,2,112048.73000000001,61778.96,3,2,4,9,Needs Attention
C102943,13,17,273756.6,12608.94,1,5,5,11,Loyal
C102944,105,1,5521.09,0.0,3,1,1,5,At Risk
C102945,19,5,55198.85,883.22,1,4,3,8,Needs Attention
C102946,993,1,709.56,0.0,5,1,1,7,Needs Attention
C102947,632,1,53310.56,0.0,5,1,3,9,Needs Attention
C102949,7,20,769145.47,5747.49,1,5,5,11,Loyal
C102950,48,12,104113.63,28894.71,2,5,4,11,Loyal
C102952,33,5,144140.04,62239.77,1,4,4,9,Needs Attention
C102953,134,4,114619.83,53908.19,3,4,4,11,Loyal
C102954,12,1,12810.27,0.0,1,1,2,4,At Risk
C102956,533,1,45984.6,0.0,5,1,3,9,Needs Attention
C102958,75,1,5906.28,0.0,2,1,1,4,At Risk
C102959,66,21,349842.59,8870.17,2,5,5,12,Loyal
C102960,532,1,9244.61,0.0,5,1,2,8,Needs Attention
C102961,10,18,206137.92,65227.659999999996,1,5,5,11,Loyal
C102964,184,3,7163.57,0.0,3,3,1,7,Needs Attention
C102965,39,1,12169.76,0.0,2,1,2,5,At Risk
C102966,230,2,36491.47,11003.67,3,2,3,8,Needs Attention
C102967,62,6,99468.36,4153.14,2,4,4,10,Loyal
C102968,28,1,1995.81,0.0,1,1,1,3,At Risk
C102969,104,7,217667.22,10938.08,3,4,5,12,Loyal
C102970,348,1,35483.53,0.0,4,1,3,8,Needs Attention
C102971,43,5,160077.08000000002,4037.28,2,4,5,11,Loyal
C102972,641,1,87628.24,0.0,5,1,4,10,Loyal
C102973,306,3,12180.619999999999,0.0,4,3,2,9,Needs Attention
C102974,983,2,5624.98,5006.29,5,2,1,8,Needs Attention
C102976,444,2,56412.34,0.0,4,2,3,9,Needs Attention
C102977,458,1,731.51,0.0,4,1,1,6,At Risk
C102978,400,2,6733.99,0.0,4,2,1,7,Needs Attention
C102980,682,1,5954.44,0.0,5,1,1,7,Needs Attention
C102981,556,3,19279.620000000003,9689.68,5,3,2,10,Loyal
C102982,35,13,128712.63,8929.26,1,5,4,10,Loyal
C102984,37,19,494551.74,19102.11,2,5,5,12,Loyal
C102986,372,4,101336.79000000001,0.0,4,4,4,12,Loyal
C102987,596,1,55727.91,0.0,5,1,3,9,Needs Attention
C102988,46,10,681180.94,476.9,2,5,5,12,Loyal
C102989,224,2,58282.42,0.0,3,2,3,8,Needs Attention
C102990,83,2,13806.56,0.0,2,2,2,6,At Risk
C102991,10,1,42453.04,0.0,1,1,3,5,At Risk
C102992,382,2,5649.3099999999995,0.0,4,2,1,7,Needs Attention
C102993,439,1,4153.3,0.0,4,1,1,6,At Risk
C102998,434,1,32730.83,0.0,4,1,3,8,Needs Attention
C102999,251,5,95026.07999999999,1107.79,3,4,4,11,Loyal
C103000,355,2,48604.75,5573.17,4,2,3,9,Needs Attention
C103001,446,2,12455.59,0.0,4,2,2,8,Needs Attention
C103003,505,3,9665.3,0.0,4,3,2,9,Needs Attention
C103004,9,6,47076.7,0.0,1,4,3,8,Needs Attention
C103005,6,5,110915.68,57937.72,1,4,4,9,Needs Attention
C103006,1047,1,4686.51,0.0,5,1,1,7,Needs Attention
C103008,196,1,60432.52,0.0,3,1,3,7,Needs Attention
C103009,86,19,572757.25,0.0,2,5,5,12,Loyal
C103011,538,1,29795.96,0.0,5,1,3,9,Needs Attention
C103012,242,1,6419.87,0.0,3,1,1,5,At Risk
C103015,85,3,72741.53,0.0,2,3,4,9,Needs Attention
C103016,440,1,3465.8,0.0,4,1,1,6,At Risk
C103018,125,1,101585.67,0.0,3,1,4,8,Needs Attention
C103020,122,12,184585.79,8576.09,3,5,5,13,Champions
C103023,239,11,216782.61000000002,70892.83,3,5,5,13,Champions
C103024,219,3,16617.61,0.0,3,3,2,8,Needs Attention
C103025,664,1,6805.06,0.0,5,1,1,7,Needs Attention
C103026,2,16,574294.34,93357.67,1,5,5,11,Loyal
C103027,228,5,59883.6,754.74,3,4,3,10,Loyal
C103030,239,3,38217.909999999996,0.0,3,3,3,9,Needs Attention
C103031,85,9,66139.23999999999,0.0,2,5,3,10,Loyal
C103032,646,2,9455.65,0.0,5,2,2,9,Needs Attention
C103033,437,1,981.08,0.0,4,1,1,6,At Risk
C103035,57,10,153446.02000000002,0.0,2,5,4,11,Loyal
C103038,56,6,137903.12,37335.25,2,4,4,10,Loyal
C103039,11,7,242298.38,4604.59,1,4,5,10,Loyal
C103040,126,2,156291.03,0.0,3,2,4,9,Needs Attention
C103041,42,4,151996.73,25570.32,2,4,4,10,Loyal
C103043,25,4,71139.24,0.0,1,4,4,9,Needs Attention
C103044,282,3,14004.62,6006.62,4,3,2,9,Needs Attention
C103046,65,6,68638.12,0.0,2,4,4,10,Loyal
C103048,32,2,10251.43,0.0,1,2,2,5,At Risk
C103049,515,1,4564.87,0.0,4,1,1,6,At Risk
C103051,738,1,12587.55,0.0,5,1,2,8,Needs Attention
C103052,209,7,107411.98999999999,0.0,3,4,4,11,Loyal
C103053,428,2,157671.25,0.0,4,2,5,11,Loyal
C103054,559,1,6419.87,0.0,5,1,1,7,Needs Attention
C103055,394,2,8070.71,0.0,4,2,1,7,Needs Attention
C103056,196,2,242383.51,0.0,3,2,5,10,Loyal
C103057,414,2,37133.560000000005,0.0,4,2,3,9,Needs Attention
C103058,1086,1,4026.19,0.0,5,1,1,7,Needs Attention
C103059,573,2,7282.3099999999995,543.72,5,2,1,8,Needs Attention
C103061,533,1,2200.02,0.0,5,1,1,7,Needs Attention
C103062,125,2,6862.24,0.0,3,2,1,6,At Risk
C103063,1044,1,8002.83,0.0,5,1,1,7,Needs Attention
C103064,200,7,232769.24,37206.7,3,4,5,12,Loyal
