customer_id,customer_name,gender,age,city,state,region,signup_date,acquisition_channel,loyalty_tier,customer_segment_seed
C102353,Customer 02353,Female,34,Delhi,Delhi,North,2024-04-25,Influencer,Gold,Discount Seeker
C102354,Customer 02354,Female,43,Chennai,Tamil Nadu,South,2023-11-16,Email,Bronze,Loyal
C102355,Customer 02355,Female,18,Jaipur,Rajasthan,North,2024-01-16,Social,Silver,Occasional
C102356,Customer 02356,Female,38,Kolkata,West Bengal,East,2024-03-01,Email,Silver,Prime
C102357,Customer 02357,Prefer not to say,28,Mumbai,Maharashtra,West,2023-08-15,Direct,Silver,Occasional
C102358,Customer 02358,Female,30,Kochi,Kerala,South,2024-10-09,Organic Search,Bronze,Discount Seeker
C102359,Customer 02359,Male,47,Delhi,Delhi,North,2023-08-04,Social,Gold,Loyal
C102360,Customer 02360,Female,29,Delhi,Delhi,North,2024-11-02,Social,Bronze,Discount Seeker
C102361,Customer 02361,Female,38,Kochi,Kerala,South,2025-02-16,Influencer,Gold,Prime
C102362,Customer 02362,Male,23,Hyderabad,Telangana,South,2025-09-22,Organic Search,Bronze,Occasional
C102363,Customer 02363,Female,33,Bengaluru,Karnataka,South,2023-05-04,Organic Search,Gold,Occasional
C102364,Customer 02364,Female,18,Chennai,Tamil Nadu,South,2025-02-25,Email,Silver,Prime
C102365,Customer 02365,Male,32,Gurugram,Haryana,North,2023-03-30,Email,Platinum,Occasional
C102366,Customer 02366,Female,37,Mumbai,Maharashtra,West,2023-12-16,Paid Search,Bronze,Loyal
C102367,Customer 02367,Female,44,Ahmedabad,Gujarat,West,2023-07-02,Social,Gold,Occasional
C102368,Customer 02368,Non-binary,25,Bengaluru,Karnataka,South,2023-06-17,Email,Bronze,Loyal
C102369,Customer 02369,Female,28,Mumbai,Maharashtra,West,2023-07-01,Paid Search,Bronze,Loyal
C102370,Customer 02370,Male,27,Hyderabad,Telangana,South,2023-02-15,Social,Bronze,Prime
C102371,Customer 02371,Female,30,Chennai,Tamil Nadu,South,2025-05-01,Organic Search,Silver,Occasional
C102372,Customer 02372,Female,23,Delhi,Delhi,North,2023-03-05,Affiliate,Platinum,Loyal
C102373,Customer 02373,Female,18,Bengaluru,Karnataka,South,2024-02-17,Paid Search,Silver,Occasional
C102374,Customer 02374,Male,23,Pune,Maharashtra,West,2024-12-24,Email,Bronze,Loyal
C102375,Customer 02375,Female,33,Chennai,Tamil Nadu,South,2025-10-22,Social,Bronze,Loyal
C102376,Customer 02376,Male,32,Kolkata,West Bengal,East,2025-06-02,Organic Search,Bronze,Prime
C102377,Customer 02377,Male,39,Lucknow,Uttar Pradesh,North,2023-05-23,Email,Bronze,Occasional
C102378,Customer 02378,Male,41,Hyderabad,Telangana,South,2025-10-19,Social,Gold,Discount Seeker
C102379,Customer 02379,Female,29,Hyderabad,Telangana,South,2024-11-07,Organic Search,Bronze,Prime
C102380,Customer 02380,Male,18,Hyderabad,Telangana,South,2023-07-05,Direct,Silver,Loyal
C102381,Customer 02381,Male,37,Chennai,Tamil Nadu,South,2024-04-09,Direct,Bronze,Discount Seeker
C102382,Customer 02382,Female,33,Mumbai,Maharashtra,West,2025-08-08,Affiliate,Bronze,New
C102383,Customer 02383,Male,30,Bengaluru,Karnataka,South,2024-02-11,Email,Bronze,New
C102384,Customer 02384,Male,45,Delhi,Delhi,North,2023-07-10,Email,Bronze,Occasional
C102385,Customer 02385,Male,38,Bengaluru,Karnataka,South,2025-06-24,Paid Search,Silver,Prime
C102386,Customer 02386,Non-binary,34,Gurugram,Haryana,North,2025-09-13,Paid Search,Silver,Loyal
C102387,Customer 02387,Female,35,Chennai,Tamil Nadu,South,2025-10-06,Email,Gold,Loyal
C102388,Customer 02388,Female,41,Hyderabad,Telangana,South,2025-09-16,Affiliate,Bronze,Occasional
C102389,Customer 02389,Male,26,Chennai,Tamil Nadu,South,2025-06-22,Social,Bronze,Occasional
C102390,Customer 02390,Male,24,Kolkata,West Bengal,East,2024-04-15,Direct,Bronze,Loyal
C102391,Customer 02391,Male,31,Hyderabad,Telangana,South,2023-07-19,Paid Search,Gold,Loyal
C102392,Customer 02392,Female,21,Hyderabad,Telangana,South,2024-09-30,Paid Search,Silver,New
C102393,Customer 02393,Male,33,Kolkata,West Bengal,East,2023-08-17,Social,Platinum,Prime
C102394,Customer 02394,Non-binary,34,Mumbai,Maharashtra,West,2024-05-04,Email,Bronze,Prime
C102395,Customer 02395,Prefer not to say,32,Chennai,Tamil Nadu,South,2024-11-10,Organic Search,Silver,Prime
C102396,Customer 02396,Female,29,Chennai,Tamil Nadu,South,2025-09-06,Paid Search,Silver,Occasional
C102397,Customer 02397,Prefer not to say,50,Ahmedabad,Gujarat,West,2023-10-27,Affiliate,Bronze,Loyal
C102398,Customer 02398,Female,42,Gurugram,Haryana,North,2023-09-18,Social,Bronze,Occasional
C102399,Customer 02399,Male,32,Jaipur,Rajasthan,North,2025-01-30,Paid Search,Bronze,Occasional
C102400,Customer 02400,Female,34,Hyderabad,Telangana,South,2023-01-07,Email,Bronze,New
C102401,Customer 02401,Male,47,Delhi,Delhi,North,2024-08-09,Direct,Bronze,Loyal
C102402,Customer 02402,Female,27,Pune,Maharashtra,West,2025-02-11,Social,Silver,Occasional
C102403,Customer 02403,Female,23,Lucknow,Uttar Pradesh,North,2024-07-24,Affiliate,Bronze,Occasional
C102404,Customer 02404,Female,35,Indore,Madhya Pradesh,Central,2024-02-02,Organic Search,Silver,Occasional
C102405,Customer 02405,Male,37,Lucknow,Uttar Pradesh,North,2025-05-07,Social,Silver,Occasional
C102406,Customer 02406,Male,38,Delhi,Delhi,North,2024-01-20,Paid Search,Bronze,Occasional
C102407,Customer 02407,Male,41,Kolkata,West Bengal,East,2025-01-05,Influencer,Silver,Discount Seeker
C102408,Customer 02408,Male,26,Surat,Gujarat,West,2024-04-25,Organic Search,Bronze,Loyal
C102409,Customer 02409,Female,19,Kolkata,West Bengal,East,2023-01-28,Direct,Bronze,New
C102410,Customer 02410,Female,27,Kolkata,West Bengal,East,2024-07-03,Social,Silver,Loyal
C102411,Customer 02411,Female,39,Hyderabad,Telangana,South,2023-02-21,Social,Bronze,Loyal
C102412,Customer 02412,Female,24,Pune,Maharashtra,West,2025-08-21,Social,Bronze,Loyal
C102413,Customer 02413,Non-binary,18,Bengaluru,Karnataka,South,2024-09-14,Paid Search,Bronze,Discount Seeker
C102414,Customer 02414,Female,34,Mumbai,Maharashtra,West,2024-01-21,Paid Search,Silver,Occasional
C102415,Customer 02415,Male,27,Lucknow,Uttar Pradesh,North,2024-05-18,Paid Search,Silver,Prime
C102416,Customer 02416,Male,18,Indore,Madhya Pradesh,Central,2024-10-02,Affiliate,Silver,Discount Seeker
C102417,Customer 02417,Male,34,Surat,Gujarat,West,2023-09-27,Email,Silver,New
C102418,Customer 02418,Female,29,Bengaluru,Karnataka,South,2023-10-26,Influencer,Silver,Occasional
C102419,Customer 02419,Male,50,Mumbai,Maharashtra,West,2024-03-09,Organic Search,Gold,Prime
C102420,Customer 02420,Male,34,Delhi,Delhi,North,2023-09-25,Affiliate,Bronze,Occasional
C102421,Customer 02421,Male,39,Lucknow,Uttar Pradesh,North,2025-02-23,Organic Search,Silver,Occasional
C102422,Customer 02422,Male,33,Pune,Maharashtra,West,2023-04-18,Social,Bronze,Loyal
C102423,Customer 02423,Female,27,Gurugram,Haryana,North,2025-05-05,Organic Search,Bronze,Prime
C102424,Customer 02424,Male,28,Bengaluru,Karnataka,South,2023-12-27,Direct,Gold,Occasional
C102425,Customer 02425,Male,44,Chennai,Tamil Nadu,South,2024-08-03,Social,Bronze,Discount Seeker
C102426,Customer 02426,Male,40,Jaipur,Rajasthan,North,2023-06-13,Social,Bronze,Loyal
C102427,Customer 02427,Male,18,Delhi,Delhi,North,2024-02-03,Paid Search,Silver,Occasional
C102428,Customer 02428,Male,21,Bhopal,Madhya Pradesh,Central,2025-02-20,Social,Bronze,New
C102429,Customer 02429,Female,21,Pune,Maharashtra,West,2023-10-08,Organic Search,Gold,Occasional
C102430,Customer 02430,Female,44,Mumbai,Maharashtra,West,2023-05-17,Email,Platinum,Occasional
C102431,Customer 02431,Male,18,Mumbai,Maharashtra,West,2024-06-24,Email,Bronze,Occasional
C102432,Customer 02432,Male,41,Surat,Gujarat,West,2023-06-18,Organic Search,Gold,New
C102433,Customer 02433,Male,37,Pune,Maharashtra,West,2023-11-22,Organic Search,Silver,Discount Seeker
C102434,Customer 02434,Female,34,Ahmedabad,Gujarat,West,2024-04-11,Paid Search,Silver,Prime
C102435,Customer 02435,Male,28,Jaipur,Rajasthan,North,2024-08-06,Social,Bronze,Prime
C102436,Customer 02436,Male,45,Hyderabad,Telangana,South,2024-10-23,Paid Search,Gold,Occasional
C102437,Customer 02437,Male,34,Jaipur,Rajasthan,North,2024-12-01,Organic Search,Silver,Loyal
C102438,Customer 02438,Female,19,Indore,Madhya Pradesh,Central,2025-05-23,Organic Search,Platinum,Prime
C102439,Customer 02439,Female,21,Delhi,Delhi,North,2023-03-10,Paid Search,Gold,Discount Seeker
C102440,Customer 02440,Male,18,Ahmedabad,Gujarat,West,2024-01-11,Email,Bronze,Discount Seeker
C102441,Customer 02441,Male,45,Bengaluru,Karnataka,South,2023-01-02,Email,Gold,Occasional
C102442,Customer 02442,Female,47,Bengaluru,Karnataka,South,2023-01-10,Paid Search,Bronze,Occasional
C102443,Customer 02443,Male,44,Hyderabad,Telangana,South,2023-08-08,Social,Gold,Loyal
C102444,Customer 02444,Female,32,Surat,Gujarat,West,2024-09-11,Email,Bronze,Occasional
C102445,Customer 02445,Female,19,Mumbai,Maharashtra,West,2025-07-14,Paid Search,Bronze,Prime
C102446,Customer 02446,Female,22,Hyderabad,Telangana,South,2025-03-11,Influencer,Gold,Discount Seeker
C102447,Customer 02447,Female,23,Kolkata,West Bengal,East,2024-10-30,Email,Bronze,New
C102448,Customer 02448,Male,33,Mumbai,Maharashtra,West,2025-03-16,Email,Gold,Occasional
C102449,Customer 02449,Female,47,Jaipur,Rajasthan,North,2023-06-27,Social,Bronze,Discount Seeker
C102450,Customer 02450,Male,47,Indore,Madhya Pradesh,Central,2025-05-19,Social,Silver,Prime
C102451,Customer 02451,Male,28,Mumbai,Maharashtra,West,2025-07-10,Paid Search,Silver,Occasional
C102452,Customer 02452,Female,18,Mumbai,Maharashtra,West,2023-04-09,Organic Search,Bronze,Occasional
C102453,Customer 02453,Female,21,Gurugram,Haryana,North,2024-05-01,Direct,Gold,Occasional
C102454,Customer 02454,Female,45,Delhi,Delhi,North,2025-05-09,Direct,Bronze,Loyal
C102455,Customer 02455,Male,35,Mumbai,Maharashtra,West,2024-05-07,Influencer,Gold,Occasional
C102456,Customer 02456,Male,29,Bhopal,Madhya Pradesh,Central,2025-05-19,Social,Platinum,Discount Seeker
C102457,Customer 02457,Male,29,Kochi,Kerala,South,2025-08-26,Direct,Silver,Loyal
C102458,Customer 02458,Male,25,Pune,Maharashtra,West,2024-05-06,Email,Platinum,Discount Seeker
C102459,Customer 02459,Male,21,Chennai,Tamil Nadu,South,2023-03-03,Social,Silver,Discount Seeker
C102460,Customer 02460,Male,54,Kochi,Kerala,South,2023-12-18,Direct,Platinum,New
C102461,Customer 02461,Male,50,Pune,Maharashtra,West,2023-08-11,Influencer,Gold,Discount Seeker
C102462,Customer 02462,Male,25,Pune,Maharashtra,West,2024-05-05,Social,Silver,Discount Seeker
C102463,Customer 02463,Female,18,Lucknow,Uttar Pradesh,North,2024-08-29,Affiliate,Platinum,Prime
C102464,Customer 02464,Female,35,Pune,Maharashtra,West,2024-04-25,Affiliate,Silver,Occasional
C102465,Customer 02465,Male,32,Hyderabad,Telangana,South,2023-07-22,Email,Silver,Occasional
C102466,Customer 02466,Male,39,Bengaluru,Karnataka,South,2023-11-08,Social,Gold,Discount Seeker
C102467,Customer 02467,Female,42,Hyderabad,Telangana,South,2024-12-04,Organic Search,Silver,Occasional
C102468,Customer 02468,Non-binary,21,Chennai,Tamil Nadu,South,2023-01-28,Influencer,Bronze,Occasional
C102469,Customer 02469,Female,46,Bengaluru,Karnataka,South,2023-08-10,Organic Search,Bronze,Occasional
C102470,Customer 02470,Male,29,Hyderabad,Telangana,South,2025-07-12,Organic Search,Silver,Prime
C102471,Customer 02471,Non-binary,39,Jaipur,Rajasthan,North,2023-04-13,Paid Search,Bronze,Occasional
C102472,Customer 02472,Female,30,Hyderabad,Telangana,South,2024-03-05,Paid Search,Silver,Occasional
C102473,Customer 02473,Male,42,Mumbai,Maharashtra,West,2023-08-03,Paid Search,Bronze,Loyal
C102474,Customer 02474,Male,18,Delhi,Delhi,North,2023-04-19,Organic Search,Bronze,Prime
C102475,Customer 02475,Male,40,Delhi,Delhi,North,2024-03-13,Direct,Gold,Prime
C102476,Customer 02476,Non-binary,25,Jaipur,Rajasthan,North,2024-06-23,Social,Bronze,New
C102477,Customer 02477,Male,34,Hyderabad,Telangana,South,2023-07-02,Influencer,Gold,Loyal
C102478,Customer 02478,Male,45,Delhi,Delhi,North,2023-03-22,Direct,Silver,New
C102479,Customer 02479,Male,25,Jaipur,Rajasthan,North,2023-05-20,Social,Gold,Prime
C102480,Customer 02480,Female,23,Mumbai,Maharashtra,West,2024-11-05,Paid Search,Silver,Occasional
C102481,Customer 02481,Female,29,Delhi,Delhi,North,2025-06-09,Paid Search,Bronze,Occasional
C102482,Customer 02482,Female,29,Lucknow,Uttar Pradesh,North,2023-07-06,Influencer,Bronze,Occasional
C102483,Customer 02483,Female,22,Chennai,Tamil Nadu,South,2023-11-28,Email,Gold,Prime
C102484,Customer 02484,Male,34,Ahmedabad,Gujarat,West,2023-12-22,Direct,Silver,Discount Seeker
C102485,Customer 02485,Non-binary,35,Lucknow,Uttar Pradesh,North,2024-01-09,Influencer,Bronze,New
C102486,Customer 02486,Prefer not to say,38,Indore,Madhya Pradesh,Central,2023-09-10,Paid Search,Platinum,Discount Seeker
C102487,Customer 02487,Female,25,Mumbai,Maharashtra,West,2023-02-27,Direct,Silver,Prime
C102488,Customer 02488,Male,24,Jaipur,Rajasthan,North,2024-06-27,Affiliate,Bronze,Loyal
C102489,Customer 02489,Male,32,Kolkata,West Bengal,East,2024-01-05,Social,Bronze,Loyal
C102490,Customer 02490,Female,31,Delhi,Delhi,North,2023-12-21,Direct,Gold,New
C102491,Customer 02491,Male,31,Indore,Madhya Pradesh,Central,2023-10-02,Email,Bronze,Discount Seeker
C102492,Customer 02492,Female,26,Bengaluru,Karnataka,South,2025-08-19,Paid Search,Gold,Occasional
C102493,Customer 02493,Non-binary,36,Surat,Gujarat,West,2024-09-23,Organic Search,Bronze,Occasional
C102494,Customer 02494,Female,24,Pune,Maharashtra,West,2024-03-09,Affiliate,Bronze,Discount Seeker
C102495,Customer 02495,Male,32,Chennai,Tamil Nadu,South,2023-08-01,Affiliate,Bronze,Prime
C102496,Customer 02496,Male,30,Delhi,Delhi,North,2025-04-09,Organic Search,Gold,Occasional
C102497,Customer 02497,Male,33,Kochi,Kerala,South,2025-07-08,Paid Search,Bronze,Prime
C102498,Customer 02498,Female,45,Chennai,Tamil Nadu,South,2023-02-03,Organic Search,Platinum,New
C102499,Customer 02499,Female,20,Mumbai,Maharashtra,West,2025-08-20,Social,Bronze,Occasional
C102500,Customer 02500,Prefer not to say,18,Mumbai,Maharashtra,West,2024-12-24,Email,Platinum,Loyal
C102501,Customer 02501,Female,27,Jaipur,Rajasthan,North,2023-04-14,Direct,Bronze,New
C102502,Customer 02502,Female,21,Delhi,Delhi,North,2025-02-18,Organic Search,Silver,Discount Seeker
C102503,Customer 02503,Prefer not to say,18,Pune,Maharashtra,West,2023-04-22,Organic Search,Bronze,Occasional
C102504,Customer 02504,Male,50,Kolkata,West Bengal,East,2023-02-22,Organic Search,Bronze,New
C102505,Customer 02505,Male,39,Delhi,Delhi,North,2023-04-30,Direct,Gold,Loyal
C102506,Customer 02506,Female,40,Chennai,Tamil Nadu,South,2024-04-20,Social,Bronze,Discount Seeker
C102507,Customer 02507,Male,30,Delhi,Delhi,North,2024-10-03,Paid Search,Gold,Discount Seeker
C102508,Customer 02508,Male,37,Bhopal,Madhya Pradesh,Central,2024-02-26,Organic Search,Silver,Occasional
C102509,Customer 02509,Female,29,Surat,Gujarat,West,2023-05-07,Organic Search,Silver,Occasional
C102510,Customer 02510,Female,41,Delhi,Delhi,North,2023-07-26,Affiliate,Bronze,Loyal
C102511,Customer 02511,Female,35,Chennai,Tamil Nadu,South,2025-06-01,Social,Platinum,Occasional
C102512,Customer 02512,Male,33,Hyderabad,Telangana,South,2025-09-23,Affiliate,Gold,Occasional
C102513,Customer 02513,Female,33,Bhopal,Madhya Pradesh,Central,2025-02-19,Paid Search,Gold,Loyal
C102514,Customer 02514,Male,48,Bengaluru,Karnataka,South,2023-04-18,Social,Bronze,Discount Seeker
C102515,Customer 02515,Female,35,Chennai,Tamil Nadu,South,2025-04-28,Email,Bronze,Discount Seeker
C102516,Customer 02516,Female,23,Indore,Madhya Pradesh,Central,2024-12-17,Organic Search,Gold,Loyal
C102517,Customer 02517,Non-binary,36,Delhi,Delhi,North,2024-06-28,Paid Search,Silver,Prime
C102518,Customer 02518,Non-binary,38,Chennai,Tamil Nadu,South,2023-05-29,Organic Search,Bronze,Loyal
C102519,Customer 02519,Male,32,Mumbai,Maharashtra,West,2025-10-28,Affiliate,Bronze,Occasional
C102520,Customer 02520,Male,32,Pune,Maharashtra,West,2024-04-03,Email,Bronze,Discount Seeker
C102521,Customer 02521,Female,22,Bengaluru,Karnataka,South,2023-02-15,Social,Silver,Occasional
C102522,Customer 02522,Male,34,Gurugram,Haryana,North,2023-08-06,Social,Silver,Discount Seeker
C102523,Customer 02523,Female,21,Hyderabad,Telangana,South,2024-02-20,Organic Search,Bronze,Loyal
C102524,Customer 02524,Male,30,Mumbai,Maharashtra,West,2023-03-06,Affiliate,Bronze,New
C102525,Customer 02525,Male,26,Lucknow,Uttar Pradesh,North,2023-12-02,Affiliate,Bronze,Occasional
C102526,Customer 02526,Male,43,Lucknow,Uttar Pradesh,North,2024-04-29,Organic Search,Bronze,Discount Seeker
C102527,Customer 02527,Female,48,Kolkata,West Bengal,East,2025-09-08,Direct,Bronze,Occasional
C102528,Customer 02528,Female,22,Ahmedabad,Gujarat,West,2023-03-31,Paid Search,Silver,New
C102529,Customer 02529,Prefer not to say,33,Delhi,Delhi,North,2024-08-20,Social,Platinum,Loyal
C102530,Customer 02530,Male,30,Pune,Maharashtra,West,2025-08-05,Social,Bronze,Occasional
C102531,Customer 02531,Female,38,Mumbai,Maharashtra,West,2025-04-14,Affiliate,Gold,Loyal
C102532,Customer 02532,Female,34,Delhi,Delhi,North,2025-08-15,Organic Search,Silver,Loyal
C102533,Customer 02533,Female,29,Indore,Madhya Pradesh,Central,2023-06-26,Paid Search,Platinum,Discount Seeker
C102534,Customer 02534,Female,34,Ahmedabad,Gujarat,West,2025-04-09,Direct,Bronze,Occasional
C102535,Customer 02535,Female,31,Delhi,Delhi,North,2025-10-09,Direct,Silver,Prime
C102536,Customer 02536,Male,49,Mumbai,Maharashtra,West,2023-12-04,Affiliate,Silver,New
C102537,Customer 02537,Male,25,Bhopal,Madhya Pradesh,Central,2024-05-31,Organic Search,Platinum,Loyal
C102538,Customer 02538,Male,36,Mumbai,Maharashtra,West,2024-07-03,Email,Bronze,Discount Seeker
C102539,Customer 02539,Female,38,Delhi,Delhi,North,2024-05-25,Social,Bronze,Occasional
C102540,Customer 02540,Female,37,Delhi,Delhi,North,2023-10-27,Organic Search,Gold,Discount Seeker
C102541,Customer 02541,Female,30,Mumbai,Maharashtra,West,2025-10-01,Organic Search,Bronze,Occasional
C102542,Customer 02542,Male,47,Bengaluru,Karnataka,South,2025-09-16,Direct,Gold,Occasional
C102543,Customer 02543,Male,18,Gurugram,Haryana,North,2024-01-30,Organic Search,Bronze,Loyal
C102544,Customer 02544,Female,22,Bengaluru,Karnataka,South,2025-04-13,Paid Search,Bronze,Occasional
C102545,Customer 02545,Male,40,Hyderabad,Telangana,South,2024-02-16,Organic Search,Bronze,Prime
C102546,Customer 02546,Male,24,Ahmedabad,Gujarat,West,2025-04-02,Email,Silver,Occasional
C102547,Customer 02547,Male,24,Chennai,Tamil Nadu,South,2024-08-28,Affiliate,Silver,Loyal
C102548,Customer 02548,Male,28,Ahmedabad,Gujarat,West,2024-05-01,Paid Search,Gold,Occasional
C102549,Customer 02549,Prefer not to say,25,Pune,Maharashtra,West,2023-05-13,Affiliate,Silver,Occasional
C102550,Customer 02550,Female,39,Pune,Maharashtra,West,2024-11-08,Organic Search,Silver,Discount Seeker
C102551,Customer 02551,Male,42,Pune,Maharashtra,West,2023-11-29,Paid Search,Silver,Occasional
C102552,Customer 02552,Male,34,Jaipur,Rajasthan,North,2023-08-13,Paid Search,Bronze,Occasional
C102553,Customer 02553,Male,44,Kolkata,West Bengal,East,2023-07-19,Social,Silver,Occasional
C102554,Customer 02554,Female,19,Jaipur,Rajasthan,North,2025-10-13,Influencer,Platinum,Loyal
C102555,Customer 02555,Male,34,Mumbai,Maharashtra,West,2023-04-17,Affiliate,Platinum,New
C102556,Customer 02556,Female,46,Kolkata,West Bengal,East,2025-04-06,Organic Search,Bronze,Prime
C102557,Customer 02557,Male,43,Ahmedabad,Gujarat,West,2025-06-15,Influencer,Bronze,Occasional
C102558,Customer 02558,Male,47,Bengaluru,Karnataka,South,2023-02-02,Email,Silver,Prime
C102559,Customer 02559,Female,27,Surat,Gujarat,West,2024-09-01,Social,Silver,Occasional
C102560,Customer 02560,Prefer not to say,42,Bengaluru,Karnataka,South,2024-08-20,Direct,Bronze,Occasional
C102561,Customer 02561,Male,29,Delhi,Delhi,North,2024-01-07,Affiliate,Platinum,Prime
C102562,Customer 02562,Male,39,Surat,Gujarat,West,2024-11-21,Affiliate,Bronze,Occasional
C102563,Customer 02563,Prefer not to say,46,Delhi,Delhi,North,2024-02-27,Organic Search,Bronze,New
C102564,Customer 02564,Male,25,Hyderabad,Telangana,South,2024-03-31,Organic Search,Gold,Prime
C102565,Customer 02565,Female,18,Bengaluru,Karnataka,South,2024-03-22,Direct,Silver,Loyal
C102566,Customer 02566,Male,51,Kochi,Kerala,South,2025-04-08,Email,Gold,Loyal
