review_id,order_id,customer_id,product_id,review_date,rating,review_text
R902218,O505199,C103867,P200460,2024-04-17,5,Would buy again
R902219,O505201,C105659,P200429,2023-10-29,3,Late delivery
R902220,O505203,C104165,P200453,2025-07-13,5,Late delivery
R902221,O505205,C106644,P200554,2023-08-15,5,Fast delivery
R902222,O505208,C100507,P200041,2025-08-23,1,Not worth the price
R902223,O505213,C105199,P200600,2025-10-07,4,Fast delivery
R902224,O505215,C100160,P200600,2025-08-17,4,Size or fit issue
R902225,O505219,C100363,P200328,2024-10-27,5,Fast delivery
R902226,O505220,C107448,P200364,2025-07-08,5,Fast delivery
R902227,O505221,C101470,P200100,2024-03-11,4,Size or fit issue
R902228,O505222,C102793,P200517,2023-03-23,3,Product matched expectations
R902229,O505223,C108291,P200465,2025-04-28,4,Late delivery
R902230,O505225,C108354,P200109,2025-09-13,4,Size or fit issue
R902231,O505228,C101173,P200460,2024-06-17,3,Size or fit issue
R902232,O505229,C104237,P200352,2024-10-12,4,Would buy again
R902233,O505230,C100561,P200041,2024-03-11,4,Not worth the price
R902234,O505232,C109841,P200184,2025-11-26,5,Fast delivery
R902235,O505233,C109219,P200600,2023-01-11,3,Fast delivery
R902236,O505238,C110891,P200600,2025-05-31,3,Quality could be better
R902237,O505239,C109539,P200600,2025-07-09,5,Fast delivery
R902238,O505240,C104970,P200197,2025-04-21,4,Fast delivery
R902239,O505241,C100708,P200544,2025-05-09,3,Product matched expectations
R902240,O505242,C101556,P200329,2024-03-10,1,Quality could be better
R902241,O505246,C110178,P200600,2025-12-23,4,Size or fit issue
R902242,O505251,C108704,P200047,2024-05-19,4,Late delivery
R902243,O505253,C108694,P200600,2024-02-19,4,Fast delivery
R902244,O505254,C104674,P200464,2023-02-08,4,Fast delivery
R902245,O505257,C100809,P200600,2024-03-13,4,Not worth the price
R902246,O505259,C100616,P200535,2023-03-15,4,Excellent value
R902247,O505263,C104908,P200600,2023-07-05,5,Size or fit issue
R902248,O505265,C103661,P200357,2024-03-29,2,Excellent value
R902249,O505268,C103475,P200364,2025-10-18,4,Would buy again
R902250,O505277,C111303,P200476,2025-11-21,4,Quality could be better
R902251,O505278,C108262,P200600,2025-07-01,4,Size or fit issue
R902252,O505279,C106404,P200600,2024-03-13,3,Size or fit issue
R902253,O505281,C104553,P200033,2025-07-23,3,Excellent value
R902254,O505284,C103670,P200325,2024-06-25,4,Quality could be better
R902255,O505285,C106198,P200429,2025-04-28,4,Not worth the price
R902256,O505286,C100845,P200600,2024-03-03,4,Late delivery
R902257,O505288,C104409,P200389,2024-12-06,4,Excellent value
R902258,O505294,C102228,P200280,2025-05-15,4,Product matched expectations
R902259,O505295,C106788,P200197,2024-04-05,3,Product matched expectations
R902260,O505296,C103594,P200600,2025-01-22,5,Fast delivery
R902261,O505308,C103210,P200039,2024-10-23,4,Product matched expectations
R902262,O505312,C108354,P200568,2025-10-03,4,Product matched expectations
R902263,O505315,C108095,P200580,2024-10-08,3,Would buy again
R902264,O505317,C103054,P200600,2024-07-14,4,Product matched expectations
R902265,O505319,C108190,P200041,2024-10-31,5,Would buy again
R902266,O505320,C108720,P200161,2025-05-17,2,Fast delivery
R902267,O505322,C110261,P200600,2025-12-07,4,Would buy again
R902268,O505323,C111787,P200538,2024-03-12,3,Late delivery
R902269,O505324,C106901,P200600,2024-10-04,4,Product matched expectations
R902270,O505327,C103277,P200237,2023-12-21,5,Product matched expectations
R902271,O505330,C110573,P200600,2023-06-09,3,Not worth the price
R902272,O505331,C106005,P200600,2025-07-27,3,Not worth the price
R902273,O505333,C103432,P200364,2025-10-15,3,Fast delivery
R902274,O505334,C105986,P200464,2023-10-20,4,Size or fit issue
R902275,O505335,C110714,P200600,2024-10-15,5,Product matched expectations
R902276,O505339,C111769,P200368,2024-03-11,4,Not worth the price
R902277,O505340,C108503,P200087,2023-11-01,4,Not worth the price
R902278,O505341,C102327,P200600,2024-10-20,4,Excellent value
R902279,O505342,C104613,P200239,2025-12-22,3,Product matched expectations
R902280,O505344,C106198,P200296,2025-10-23,3,Product matched expectations
R902281,O505346,C108354,P200419,2025-06-01,4,Quality could be better
R902282,O505347,C109739,P200033,2024-01-21,3,Not worth the price
R902283,O505350,C106668,P200597,2023-03-18,4,Product matched expectations
R902284,O505351,C110925,P200600,2023-07-24,4,Quality could be better
R902285,O505355,C102866,P200566,2024-09-14,3,Not worth the price
R902286,O505357,C104463,P200600,2023-12-10,3,Quality could be better
R902287,O505358,C111233,P200600,2025-11-29,4,Would buy again
R902288,O505360,C106163,P200637,2024-11-09,5,Fast delivery
R902289,O505361,C107456,P200600,2023-06-13,3,Product matched expectations
R902290,O505362,C102256,P200239,2023-06-29,4,Size or fit issue
R902291,O505367,C104553,P200600,2024-01-11,4,Would buy again
R902292,O505369,C103812,P200412,2023-11-24,4,Product matched expectations
R902293,O505379,C110449,P200202,2025-09-10,4,Late delivery
R902294,O505383,C110061,P200385,2025-01-17,5,Excellent value
R902295,O505385,C105907,P200142,2023-04-10,4,Would buy again
R902296,O505386,C101831,P200190,2024-08-06,3,Late delivery
R902297,O505389,C111122,P200600,2023-06-26,5,Not worth the price
R902298,O505392,C109951,P200345,2024-06-18,5,Product matched expectations
R902299,O505393,C100616,P200364,2025-10-22,3,Size or fit issue
R902300,O505398,C111703,P200367,2024-12-27,4,Excellent value
R902301,O505399,C106198,P200538,2024-11-05,4,Excellent value
R902302,O505402,C104908,P200247,2024-11-29,4,Fast delivery
R902303,O505405,C107519,P200517,2024-04-08,5,Product matched expectations
R902304,O505407,C102535,P200464,2025-12-12,4,Excellent value
R902305,O505409,C110061,P200154,2025-11-24,4,Excellent value
R902306,O505411,C109492,P200488,2024-01-01,5,Would buy again
R902307,O505413,C101491,P200236,2024-06-11,1,Late delivery
R902308,O505415,C110902,P200633,2026-01-07,4,Fast delivery
R902309,O505418,C102992,P200197,2024-12-31,3,Size or fit issue
R902310,O505421,C110042,P200419,2025-03-24,3,Size or fit issue
R902311,O505424,C108935,P200619,2025-08-27,4,Excellent value
R902312,O505426,C107770,P200085,2023-01-24,3,Quality could be better
R902313,O505428,C105019,P200041,2025-12-24,2,Would buy again
R902314,O505429,C106508,P200170,2023-12-17,3,Would buy again
R902315,O505432,C101568,P200600,2023-07-04,4,Product matched expectations
R902316,O505436,C107562,P200197,2025-07-10,5,Not worth the price
R902317,O505437,C100616,P200488,2024-12-01,5,Excellent value
R902318,O505438,C101144,P200109,2024-03-08,3,Late delivery
R902319,O505443,C106754,P200041,2024-09-29,3,Product matched expectations
R902320,O505444,C106374,P200588,2023-10-10,5,Size or fit issue
R902321,O505446,C102916,P200072,2024-03-12,4,Fast delivery
R902322,O505447,C105863,P200045,2024-08-21,4,Fast delivery
R902323,O505450,C111303,P200600,2023-10-15,4,Size or fit issue
R902324,O505452,C106883,P200035,2023-02-26,4,Late delivery
R902325,O505456,C106018,P200041,2025-03-05,3,Product matched expectations
R902326,O505457,C104648,P200007,2025-06-30,4,Size or fit issue
R902327,O505459,C111914,P200452,2023-11-29,5,Size or fit issue
R902328,O505463,C101886,P200600,2024-11-08,1,Quality could be better
R902329,O505465,C100882,P200007,2024-08-05,3,Quality could be better
R902330,O505467,C102324,P200488,2024-04-02,4,Late delivery
R902331,O505468,C110296,P200600,2024-04-16,4,Fast delivery
R902332,O505469,C106880,P200154,2025-03-19,1,Quality could be better
R902333,O505473,C106840,P200600,2024-10-24,3,Would buy again
R902334,O505474,C103431,P200112,2025-05-26,4,Product matched expectations
R902335,O505477,C109874,P200460,2023-12-15,4,Excellent value
R902336,O505480,C109808,P200600,2025-12-09,4,Excellent value
R902337,O505483,C106227,P200073,2024-10-21,4,Would buy again
R902338,O505487,C108561,P200619,2024-11-09,5,Product matched expectations
R902339,O505488,C107615,P200239,2024-08-08,4,Product matched expectations
R902340,O505490,C111530,P200385,2025-07-08,4,Size or fit issue
R902341,O505494,C100657,P200613,2025-02-07,3,Late delivery
R902342,O505498,C102555,P200352,2024-11-14,4,Product matched expectations
R902343,O505500,C106561,P200600,2023-02-27,3,Would buy again
R902344,O505503,C106687,P200419,2023-09-20,3,Excellent value
R902345,O505504,C108801,P200364,2024-11-17,4,Quality could be better
R902346,O505505,C101034,P200163,2024-06-07,3,Fast delivery
R902347,O505507,C102359,P200600,2023-09-25,5,Quality could be better
R902348,O505513,C108778,P200600,2025-11-22,3,Quality could be better
R902349,O505515,C110614,P200068,2024-12-02,4,Quality could be better
R902350,O505517,C102235,P200342,2025-10-07,4,Quality could be better
R902351,O505519,C104160,P200352,2025-10-26,3,Quality could be better
R902352,O505521,C108095,P200292,2024-11-02,3,Quality could be better
R902353,O505523,C109744,P200047,2025-03-02,5,Excellent value
R902354,O505525,C109817,P200467,2024-06-19,5,Fast delivery
R902355,O505528,C109581,P200433,2025-10-10,4,Not worth the price
R902356,O505533,C103700,P200600,2024-05-03,4,Fast delivery
R902357,O505535,C110212,P200600,2024-01-06,5,Late delivery
R902358,O505542,C107258,P200115,2023-04-09,4,Fast delivery
R902359,O505548,C102511,P200009,2025-05-29,5,Product matched expectations
R902360,O505549,C110503,P200028,2023-11-05,4,Size or fit issue
R902361,O505551,C111379,P200600,2025-10-01,4,Fast delivery
R902362,O505557,C103413,P200472,2024-12-20,4,Quality could be better
R902363,O505558,C105881,P200009,2024-07-04,4,Excellent value
R902364,O505563,C102061,P200207,2025-05-27,3,Size or fit issue
R902365,O505566,C104827,P200639,2024-02-28,4,Would buy again
R902366,O505568,C105567,P200460,2023-09-29,4,Would buy again
R902367,O505569,C107804,P200418,2024-01-18,5,Excellent value
R902368,O505570,C101269,P200129,2025-11-26,5,Fast delivery
R902369,O505571,C105087,P200041,2023-12-29,4,Product matched expectations
R902370,O505572,C103661,P200464,2024-12-27,4,Late delivery
R902371,O505573,C106198,P200287,2024-08-13,4,Size or fit issue
R902372,O505576,C100542,P200078,2024-11-30,5,Would buy again
R902373,O505578,C104043,P200441,2025-11-14,5,Quality could be better
R902374,O505579,C100335,P200328,2025-11-28,4,Size or fit issue
R902375,O505582,C104326,P200600,2025-06-24,4,Product matched expectations
R902376,O505585,C101873,P200063,2025-02-03,3,Not worth the price
R902377,O505586,C106005,P200408,2025-03-03,3,Not worth the price
R902378,O505591,C105890,P200464,2023-11-05,3,Size or fit issue
R902379,O505593,C108686,P200329,2024-08-04,4,Size or fit issue
R902380,O505597,C108132,P200239,2025-06-25,4,Not worth the price
R902381,O505599,C108650,P200078,2023-07-28,4,Not worth the price
R902382,O505601,C108935,P200460,2025-10-26,4,Quality could be better
R902383,O505602,C105368,P200460,2023-12-18,4,Would buy again
R902384,O505604,C104915,P200228,2024-12-12,3,Product matched expectations
R902385,O505605,C100503,P200600,2026-01-10,4,Quality could be better
R902386,O505607,C110437,P200600,2023-08-05,5,Would buy again
R902387,O505608,C108722,P200026,2024-04-15,4,Excellent value
R902388,O505609,C104860,P200157,2023-02-08,3,Quality could be better
R902389,O505610,C101534,P200597,2024-11-27,4,Not worth the price
R902390,O505614,C111436,P200035,2024-05-05,5,Late delivery
R902391,O505616,C104309,P200239,2024-05-22,3,Would buy again
R902392,O505621,C107422,P200292,2023-07-28,5,Excellent value
R902393,O505623,C103759,P200600,2025-08-21,4,Size or fit issue
R902394,O505625,C105469,P200600,2024-12-16,4,Would buy again
R902395,O505630,C109817,P200014,2025-05-16,4,Excellent value
R902396,O505631,C108127,P200600,2024-11-18,4,Excellent value
R902397,O505634,C109946,P200600,2025-12-26,4,Late delivery
R902398,O505637,C110193,P200600,2023-12-21,4,Size or fit issue
R902399,O505641,C111309,P200007,2023-05-21,4,Quality could be better
R902400,O505646,C111246,P200130,2023-05-25,4,Fast delivery
R902401,O505647,C110938,P200633,2024-08-09,4,Size or fit issue
R902402,O505651,C106198,P200460,2024-12-14,2,Product matched expectations
R902403,O505654,C104516,P200600,2025-09-26,4,Product matched expectations
R902404,O505656,C101645,P200488,2023-06-01,4,Not worth the price
R902405,O505657,C104035,P200413,2024-06-07,3,Product matched expectations
R902406,O505658,C111379,P200600,2025-12-28,4,Not worth the price
R902407,O505659,C104674,P200505,2023-08-18,4,Fast delivery
R902408,O505662,C109248,P200600,2024-06-30,4,Size or fit issue
R902409,O505665,C106173,P200600,2023-03-21,3,Size or fit issue
R902410,O505667,C101949,P200419,2024-07-20,4,Excellent value
R902411,O505668,C108165,P200556,2023-11-24,3,Size or fit issue
R902412,O505670,C106451,P200230,2024-01-24,4,Fast delivery
R902413,O505673,C103645,P200287,2023-07-18,5,Fast delivery
R902414,O505675,C109134,P200600,2023-11-06,3,Would buy again
R902415,O505676,C110504,P200305,2023-04-19,3,Excellent value
R902416,O505677,C104763,P200464,2024-01-03,2,Excellent value
R902417,O505679,C101643,P200600,2025-12-24,3,Would buy again
R902418,O505681,C103662,P200600,2023-03-28,4,Fast delivery
R902419,O505682,C111379,P200600,2024-07-26,3,Size or fit issue
R902420,O505684,C108527,P200365,2025-06-09,4,Fast delivery
R902421,O505686,C102327,P200600,2023-10-23,4,Product matched expectations
R902422,O505687,C102827,P200541,2023-05-22,4,Not worth the price
R902423,O505689,C110061,P200464,2025-07-03,1,Fast delivery
R902424,O505698,C103268,P200600,2025-02-01,3,Would buy again
R902425,O505699,C100565,P200305,2025-07-04,5,Size or fit issue
R902426,O505700,C106198,P200033,2024-12-25,3,Late delivery
R902427,O505701,C100075,P200192,2023-12-02,5,Size or fit issue
R902428,O505704,C104622,P200364,2025-11-30,5,Size or fit issue
R902429,O505707,C104025,P200446,2024-08-24,3,Fast delivery
R902430,O505709,C103127,P200600,2025-09-27,5,Not worth the price
R902431,O505710,C110902,P200605,2025-06-07,4,Quality could be better
R902432,O505711,C108590,P200600,2024-09-19,3,Would buy again
R902433,O505714,C100703,P200351,2024-12-28,2,Excellent value
R902434,O505720,C110018,P200488,2025-04-07,2,Size or fit issue
R902435,O505733,C105120,P200364,2025-03-04,1,Excellent value
R902436,O505734,C101590,P200033,2024-11-07,5,Quality could be better
R902437,O505736,C103432,P200464,2024-07-28,4,Not worth the price
R902438,O505737,C101093,P200624,2024-12-15,3,Quality could be better
R902439,O505738,C102719,P200512,2023-08-15,4,Late delivery
R902440,O505745,C110454,P200543,2025-06-27,4,Product matched expectations
R902441,O505746,C110061,P200600,2024-05-13,5,Would buy again
R902442,O505748,C111523,P200014,2024-12-29,4,Fast delivery
R902443,O505749,C108262,P200364,2024-03-15,5,Not worth the price
R902444,O505753,C110874,P200633,2025-09-02,4,Size or fit issue
R902445,O505755,C104464,P200018,2024-07-05,5,Not worth the price
R902446,O505758,C105401,P200108,2025-07-17,2,Excellent value
R902447,O505763,C105337,P200230,2024-07-07,3,Fast delivery
R902448,O505766,C108162,P200600,2023-12-26,4,Quality could be better
R902449,O505770,C110185,P200033,2023-04-09,3,Would buy again
R902450,O505771,C111286,P200078,2023-01-15,5,Excellent value
R902451,O505773,C104640,P200600,2025-07-09,4,Would buy again
R902452,O505775,C108162,P200070,2026-01-01,3,Size or fit issue
R902453,O505781,C106360,P200167,2024-05-14,2,Late delivery
R902454,O505782,C102102,P200597,2025-07-04,4,Product matched expectations
R902455,O505784,C106651,P200552,2023-02-10,3,Late delivery
R902456,O505790,C111831,P200161,2024-03-06,3,Would buy again
R902457,O505791,C107591,P200278,2025-10-16,3,Quality could be better
R902458,O505793,C110061,P200486,2023-09-23,4,Would buy again
R902459,O505800,C108291,P200419,2024-01-09,2,Fast delivery
R902460,O505806,C103803,P200600,2025-07-04,4,Would buy again
R902461,O505808,C102327,P200265,2025-06-16,3,Quality could be better
R902462,O505810,C100896,P200033,2025-01-07,4,Quality could be better
R902463,O505811,C106198,P200370,2024-12-29,4,Quality could be better
R902464,O505813,C110938,P200600,2023-05-17,3,Excellent value
R902465,O505816,C104798,P200197,2024-05-17,3,Size or fit issue
R902466,O505817,C110137,P200046,2025-03-29,4,Excellent value
R902467,O505818,C105913,P200328,2024-06-07,3,Would buy again
R902468,O505820,C102804,P200600,2023-03-01,4,Late delivery
R902469,O505821,C110119,P200292,2023-12-04,4,Would buy again
R902470,O505822,C105145,P200490,2024-08-09,5,Excellent value
R902471,O505824,C111651,P200278,2025-10-29,3,Late delivery
R902472,O505825,C109817,P200151,2023-06-22,4,Product matched expectations
R902473,O505831,C104717,P200573,2023-06-07,3,Product matched expectations
R902474,O505833,C103945,P200168,2023-11-11,4,Quality could be better
R902475,O505835,C104047,P200227,2024-01-02,2,Would buy again
R902476,O505836,C106299,P200197,2023-03-21,5,Fast delivery
R902477,O505840,C109334,P200033,2025-05-24,5,Would buy again
R902478,O505843,C109705,P200429,2025-07-02,5,Size or fit issue
R902479,O505845,C102742,P200591,2025-02-12,5,Quality could be better
R902480,O505849,C105409,P200600,2023-10-21,4,Fast delivery
R902481,O505856,C105072,P200600,2025-10-20,4,Would buy again
R902482,O505859,C110769,P200152,2025-10-09,4,Quality could be better
R902483,O505860,C108408,P200242,2024-03-07,3,Quality could be better
