order_id,order_date,customer_id,product_id,seller_id,quantity,discount_pct,campaign,shipping_mode,order_status,gross_sales,discount_amount,net_sales,cost_amount,refund_amount,profit,promised_delivery_date,actual_delivery_date,shipping_delay_flag,fulfillment_days
O505224,2023-11-21 14:41:00,C108162,P200033,S3095,1,0.05,None,Same Day,Delivered,2685.22,134.26,2550.96,1711.69,0.0,839.27,2023-11-22,2023-11-23,1,2
O505225,2025-08-24 11:05:00,C108354,P200109,S3061,1,0.18,Summer Sale,Standard,Delivered,41790.86,7522.35,34268.51,27003.59,0.0,7264.92,2025-08-30,2025-08-29,0,5
O505226,2024-06-20 13:55:00,C109806,P200600,S3013,2,0.1,None,Express,Delivered,12839.74,1283.97,11555.77,6991.24,0.0,4564.53,2024-06-23,2024-06-22,0,2
O505227,2024-10-14 01:07:00,C109801,P200488,S3038,1,0.04,Year End,Standard,Delivered,2168.92,86.76,2082.16,1332.58,0.0,749.58,2024-10-20,2024-10-21,1,7
O505228,2024-05-24 04:22:00,C101173,P200460,S3033,1,0.07,Diwali Fest,Express,Delivered,4473.55,313.15,4160.4,3399.05,0.0,761.35,2024-05-27,2024-05-29,1,5
O505229,2024-10-07 19:18:00,C104237,P200352,S3037,1,0.13,Big Billion Days,Express,Delivered,56698.99,7370.87,49328.12,44543.29,0.0,4784.83,2024-10-10,2024-10-10,0,3
O505230,2024-02-25 20:19:00,C100561,P200041,S3003,1,0.22999999999999998,Big Billion Days,Same Day,Delivered,69383.55,15958.22,53425.33,47655.39,0.0,5769.94,2024-02-26,2024-02-26,0,1
O505231,2025-12-05 10:43:00,C102327,P200195,S3076,1,0.0,None,Standard,Delivered,17732.47,0.0,17732.47,10976.4,0.0,6756.07,2025-12-11,2025-12-11,0,6
O505232,2025-11-20 09:45:00,C109841,P200184,S3006,4,0.0,None,Express,Delivered,15014.44,0.0,15014.44,10555.15,0.0,4459.29,2025-11-23,2025-11-22,0,2
O505233,2023-01-07 06:04:00,C109219,P200600,S3078,1,0.28,Summer Sale,Express,Returned,6419.87,1797.56,4622.31,2796.5,3588.19,928.76,2023-01-10,2023-01-10,0,3
O505234,2024-06-18 13:49:00,C106198,P200078,S3015,1,0.07500000000000001,Monsoon Mania,Express,Delivered,3343.36,250.75,3092.61,2730.77,0.0,361.84,2024-06-21,2024-06-21,0,3
O505235,2024-09-29 13:39:00,C100461,P200242,S3049,1,0.25,None,Standard,Cancelled,11876.42,2969.1,8907.32,6021.35,0.0,2885.97,2024-10-05,2024-10-04,0,5
O505236,2025-10-27 03:42:00,C101024,P200500,S3029,1,0.1,None,Standard,Delivered,14117.83,1411.78,12706.05,10939.91,0.0,1766.14,2025-11-02,2025-11-02,0,6
O505237,2025-12-19 17:55:00,C106252,P200007,S3028,1,0.0,None,Standard,Delivered,83005.95,0.0,83005.95,71385.12,0.0,11620.83,2025-12-25,2025-12-25,0,6
O505238,2025-05-07 11:55:00,C110891,P200600,S3087,1,0.08,Big Billion Days,Same Day,Delivered,6419.87,513.59,5906.28,3573.3,0.0,2332.98,2025-05-08,2025-05-09,1,2
O505239,2025-06-17 00:37:00,C109539,P200600,S3095,1,0.025,Monsoon Mania,Express,Delivered,6419.87,160.5,6259.37,3786.92,0.0,2472.45,2025-06-20,2025-06-20,0,3
O505240,2025-03-28 10:55:00,C104970,P200197,S3037,1,0.0,None,Express,Delivered,879.19,0.0,879.19,560.92,0.0,318.27,2025-03-31,2025-03-30,0,2
O505241,2025-05-06 07:14:00,C100708,P200544,S3000,1,0.0,None,Express,Delivered,5935.3,0.0,5935.3,3994.46,0.0,1940.84,2025-05-09,2025-05-09,0,3
O505242,2024-02-24 17:17:00,C101556,P200329,S3095,1,0.22,Diwali Fest,Express,Returned,6900.97,1518.21,5382.76,4177.02,4489.91,83.26,2024-02-27,2024-02-26,0,2
O505243,2025-05-03 07:28:00,C110038,P200063,S3035,1,0.2,None,Standard,Delivered,44265.89,8853.18,35412.71,30738.23,0.0,4674.48,2025-05-09,2025-05-10,1,7
O505244,2025-05-13 04:56:00,C102984,P200184,S3050,2,0.0,None,Standard,Returned,7507.22,0.0,7507.22,5277.58,6374.53,636.01,2025-05-19,2025-05-18,0,5
O505245,2025-03-31 05:31:00,C111480,P200290,S3015,1,0.08,Big Billion Days,Express,Delivered,16305.59,1304.45,15001.14,9810.75,0.0,5190.39,2025-04-03,2025-04-02,0,2
O505246,2025-12-04 21:43:00,C110178,P200600,S3005,5,0.47000000000000003,Diwali Fest,Same Day,Delivered,32099.35,15086.69,17012.66,10292.66,0.0,6720.0,2025-12-05,2025-12-05,0,1
O505247,2024-04-15 03:15:00,C103945,P200596,S3086,2,0.13,Summer Sale,Standard,Delivered,857.0,111.41,745.59,613.62,0.0,131.97,2024-04-21,2024-04-20,0,5
O505248,2025-08-02 03:42:00,C102455,P200507,S3100,1,0.28,Big Billion Days,Standard,Delivered,22827.96,6391.83,16436.13,14841.83,0.0,1594.3,2025-08-08,2025-08-09,1,7
O505249,2024-06-25 11:10:00,C106854,P200602,S3043,2,0.0,None,Express,Delivered,12336.18,0.0,12336.18,6673.87,0.0,5662.31,2024-06-28,2024-06-29,1,4
O505250,2024-11-15 05:21:00,C108184,P200268,S3039,1,0.2,None,Express,Delivered,5412.03,1082.41,4329.62,2273.05,0.0,2056.57,2024-11-18,2024-11-17,0,2
O505251,2024-05-10 00:28:00,C108704,P200047,S3000,1,0.08,Big Billion Days,Same Day,Delivered,15043.49,1203.48,13840.01,8428.57,0.0,5411.44,2024-05-11,2024-05-11,0,1
O505252,2024-10-09 22:26:00,C100045,P200063,S3093,3,0.15,None,Standard,Delivered,132797.67,19919.65,112878.02,97978.12,0.0,14899.9,2024-10-15,2024-10-14,0,5
O505253,2024-02-06 18:43:00,C108694,P200600,S3004,2,0.4,None,Standard,Delivered,12839.74,5135.9,7703.84,4660.82,0.0,3043.02,2024-02-12,2024-02-11,0,5
O505254,2023-01-19 23:23:00,C104674,P200464,S3066,1,0.28,Summer Sale,Express,Delivered,12810.27,3586.88,9223.39,7120.46,0.0,2102.93,2023-01-22,2023-01-21,0,2
O505255,2025-11-17 07:49:00,C105344,P200600,S3013,2,0.2,None,Express,Delivered,12839.74,2567.95,10271.79,6214.43,0.0,4057.36,2025-11-20,2025-11-20,0,3
O505256,2025-11-30 18:14:00,C107763,P200600,S3004,1,0.0,None,Standard,Delivered,6419.87,0.0,6419.87,3884.02,0.0,2535.85,2025-12-06,2025-12-05,0,5
O505257,2024-02-28 22:33:00,C100809,P200600,S3112,1,0.17,Diwali Fest,Standard,Delivered,6419.87,1091.38,5328.49,3223.74,0.0,2104.75,2024-03-05,2024-03-04,0,5
O505258,2023-10-11 17:47:00,C100139,P200451,S3106,5,0.13,Big Billion Days,Express,Delivered,280793.8,36503.19,244290.61,193966.74,0.0,50323.87,2023-10-14,2023-10-16,1,5
O505259,2023-03-11 02:39:00,C100616,P200535,S3093,5,0.0,None,Standard,Delivered,201744.6,0.0,201744.6,160185.21,0.0,41559.39,2023-03-17,2023-03-16,0,5
O505260,2023-04-18 22:04:00,C111155,P200600,S3049,2,0.15,None,Express,Delivered,12839.74,1925.96,10913.78,6602.84,0.0,4310.94,2023-04-21,2023-04-21,0,3
O505261,2025-10-19 14:45:00,C111762,P200218,S3026,1,0.4,None,Standard,Delivered,44596.51,17838.6,26757.91,21780.94,0.0,4976.97,2025-10-25,2025-10-25,0,6
O505262,2023-06-16 19:14:00,C111073,P200433,S3004,1,0.17,Diwali Fest,Express,Cancelled,51444.98,8745.65,42699.33,35952.84,0.0,6746.49,2023-06-19,2023-06-18,0,2
O505263,2023-06-29 13:20:00,C104908,P200600,S3085,3,0.1,None,Standard,Delivered,19259.61,1925.96,17333.65,10486.86,0.0,6846.79,2023-07-05,2023-07-04,0,5
O505264,2023-06-22 21:34:00,C101964,P200047,S3101,1,0.12000000000000001,Republic Day,Standard,Delivered,15043.49,1805.22,13238.27,8062.11,0.0,5176.16,2023-06-28,2023-06-28,0,6
O505265,2024-03-12 00:00:00,C103661,P200357,S3074,4,0.22,Diwali Fest,Express,Returned,38985.16,8576.74,30408.42,21681.2,24553.76,2588.78,2024-03-15,2024-03-15,0,3
O505266,2023-05-03 23:19:00,C101873,P200522,S3021,2,0.04,Year End,Express,Delivered,12493.02,499.72,11993.3,7819.63,0.0,4173.67,2023-05-06,2023-05-07,1,4
O505267,2024-12-03 01:33:00,C108162,P200041,S3039,2,0.15,None,Standard,Delivered,138767.1,20815.06,117952.04,105213.22,0.0,12738.82,2024-12-09,2024-12-09,0,6
O505268,2025-10-10 06:04:00,C103475,P200364,S3069,1,0.0,None,Express,Delivered,643.24,0.0,643.24,514.59,0.0,128.65,2025-10-13,2025-10-13,0,3
O505269,2024-11-29 18:15:00,C103901,P200447,S3034,2,0.0,None,Standard,Delivered,31981.68,0.0,31981.68,21203.85,0.0,10777.83,2024-12-05,2024-12-04,0,5
O505270,2025-04-27 20:49:00,C106949,P200239,S3101,1,0.05,None,Standard,Delivered,64799.9,3240.0,61559.9,49678.84,0.0,11881.06,2025-05-03,2025-05-04,1,7
O505271,2024-10-03 17:56:00,C111690,P200033,S3027,1,0.12000000000000001,Diwali Fest,Standard,Delivered,2685.22,322.23,2362.99,1585.57,0.0,777.42,2024-10-09,2024-10-08,0,5
O505272,2024-05-23 04:53:00,C110057,P200464,S3061,2,0.07,Diwali Fest,Standard,Delivered,25620.54,1793.44,23827.1,18394.52,0.0,5432.58,2024-05-29,2024-05-29,0,6
O505273,2025-06-07 22:26:00,C103413,P200600,S3111,1,0.0,None,Express,Delivered,6419.87,0.0,6419.87,3884.02,0.0,2535.85,2025-06-10,2025-06-09,0,2
O505274,2024-11-28 17:24:00,C102024,P200600,S3000,1,0.0,None,Same Day,Delivered,6419.87,0.0,6419.87,3884.02,0.0,2535.85,2024-11-29,2024-11-29,0,1
O505275,2025-11-25 01:56:00,C107346,P200039,S3105,1,0.1,None,Standard,Delivered,30050.07,3005.01,27045.06,21879.45,0.0,5165.61,2025-12-01,2025-11-30,0,5
O505276,2024-12-26 14:00:00,C105760,P200197,S3021,1,0.4,None,Standard,Delivered,879.19,351.68,527.51,336.55,0.0,190.96,2025-01-01,2025-01-01,0,6
O505277,2025-11-09 04:42:00,C111303,P200476,S3085,1,0.32,Diwali Fest,Express,Delivered,1890.47,604.95,1285.52,897.29,0.0,388.23,2025-11-12,2025-11-12,0,3
O505278,2025-06-20 02:44:00,C108262,P200600,S3072,1,0.25,None,Express,Delivered,6419.87,1604.97,4814.9,2913.01,0.0,1901.89,2025-06-23,2025-06-22,0,2
O505279,2024-03-06 22:50:00,C106404,P200600,S3054,1,0.19,Year End,Express,Returned,6419.87,1219.78,5200.09,3146.05,4536.12,920.01,2024-03-09,2024-03-09,0,3
O505280,2025-11-29 16:37:00,C106232,P200236,S3043,1,0.13,Big Billion Days,Express,Delivered,1093.04,142.1,950.94,706.55,0.0,244.39,2025-12-02,2025-12-01,0,2
O505281,2025-07-02 17:30:00,C104553,P200033,S3082,1,0.23,Summer Sale,Express,Delivered,2685.22,617.6,2067.62,1387.37,0.0,680.25,2025-07-05,2025-07-04,0,2
O505282,2023-05-14 08:03:00,C109455,P200600,S3009,1,0.0,None,Standard,Returned,6419.87,0.0,6419.87,3884.02,6097.69,1011.43,2023-05-20,2023-05-19,0,5
O505283,2023-07-31 03:15:00,C110917,P200221,S3087,1,0.38,Big Billion Days,Standard,Returned,6631.51,2519.97,4111.54,2569.71,3376.21,697.78,2023-08-06,2023-08-08,1,8
O505284,2024-06-19 17:36:00,C103670,P200325,S3055,1,0.05,None,Express,Delivered,10146.78,507.34,9639.44,6400.59,0.0,3238.85,2024-06-22,2024-06-21,0,2
O505285,2025-04-08 14:19:00,C106198,P200429,S3099,1,0.025,Monsoon Mania,Same Day,Delivered,13331.65,333.29,12998.36,9423.81,0.0,3574.55,2025-04-09,2025-04-10,1,2
O505286,2024-02-13 05:48:00,C100845,P200600,S3114,1,0.16999999999999998,Republic Day,Standard,Delivered,6419.87,1091.38,5328.49,3223.74,0.0,2104.75,2024-02-19,2024-02-18,0,5
O505287,2023-05-29 04:24:00,C108354,P200460,S3049,1,0.15,None,Standard,Delivered,4473.55,671.03,3802.52,3106.66,0.0,695.86,2023-06-04,2023-06-04,0,6
O505288,2024-11-14 20:19:00,C104409,P200389,S3071,1,0.0,None,Standard,Delivered,79786.6,0.0,79786.6,65105.87,0.0,14680.73,2024-11-20,2024-11-20,0,6
O505289,2025-12-25 13:08:00,C111418,P200041,S3091,2,0.03,Summer Sale,Standard,Delivered,138767.1,4163.01,134604.09,120066.85,0.0,14537.24,2025-12-31,2025-12-31,0,6
O505290,2025-08-20 13:46:00,C107064,P200600,S3070,4,0.1,None,Standard,Delivered,25679.48,2567.95,23111.53,13982.48,0.0,9129.05,2025-08-26,2025-08-25,0,5
O505291,2024-11-23 22:24:00,C101745,P200460,S3091,2,0.07,Diwali Fest,Standard,Delivered,8947.1,626.3,8320.8,6798.09,0.0,1522.71,2024-11-29,2024-11-28,0,5
O505292,2024-12-09 19:34:00,C104213,P200033,S3058,1,0.05,None,Standard,Delivered,2685.22,134.26,2550.96,1711.69,0.0,839.27,2024-12-15,2024-12-16,1,7
O505293,2025-05-22 23:22:00,C102555,P200364,S3116,1,0.09,Year End,Standard,Returned,643.24,57.89,585.35,468.28,568.47,-25.05,2025-05-28,2025-05-28,0,6
O505294,2025-04-23 22:20:00,C102228,P200280,S3006,1,0.25,None,Same Day,Delivered,10107.88,2526.97,7580.91,6519.58,0.0,1061.33,2025-04-24,2025-04-26,1,3
O505295,2024-03-21 16:05:00,C106788,P200197,S3025,1,0.0,None,Same Day,Returned,879.19,0.0,879.19,560.92,827.58,111.38,2024-03-22,2024-03-22,0,1
O505296,2024-12-29 14:54:00,C103594,P200600,S3118,1,0.04,Year End,Standard,Delivered,6419.87,256.79,6163.08,3728.66,0.0,2434.42,2025-01-04,2025-01-04,0,6
O505297,2025-09-01 07:31:00,C105912,P200197,S3028,1,0.0,None,Express,Cancelled,879.19,0.0,879.19,560.92,0.0,318.27,2025-09-04,2025-09-05,1,4
O505298,2024-01-09 07:46:00,C104026,P200600,S3014,1,0.05,None,Standard,Delivered,6419.87,320.99,6098.88,3689.82,0.0,2409.06,2024-01-15,2024-01-17,1,8
O505299,2025-06-01 00:50:00,C110061,P200166,S3098,2,0.0,None,Express,Delivered,13470.82,0.0,13470.82,7826.55,0.0,5644.27,2025-06-04,2025-06-04,0,3
O505300,2024-04-08 00:57:00,C103257,P200503,S3113,1,0.19,Year End,Standard,Delivered,4468.05,848.93,3619.12,1650.32,0.0,1968.8,2024-04-14,2024-04-14,0,6
O505301,2025-09-30 19:19:00,C110605,P200239,S3020,4,0.08,Big Billion Days,Express,Delivered,259199.6,20735.97,238463.63,192440.15,0.0,46023.48,2025-10-03,2025-10-02,0,2
O505302,2025-06-26 08:13:00,C102693,P200272,S3047,1,0.1,None,Standard,Delivered,3262.92,326.29,2936.63,1911.75,0.0,1024.88,2025-07-02,2025-07-01,0,5
O505303,2023-10-11 22:23:00,C110457,P200596,S3053,2,0.0,None,Standard,Delivered,857.0,0.0,857.0,705.31,0.0,151.69,2023-10-17,2023-10-16,0,5
O505304,2023-10-02 08:41:00,C109974,P200412,S3116,1,0.16999999999999998,Republic Day,Standard,Delivered,820.08,139.41,680.67,580.61,0.0,100.06,2023-10-08,2023-10-07,0,5
O505305,2023-08-29 20:41:00,C106448,P200126,S3045,1,0.22999999999999998,Big Billion Days,Standard,Returned,36178.01,8320.94,27857.07,22842.8,27115.96,-1764.72,2023-09-04,2023-09-04,0,6
O505306,2024-10-03 16:40:00,C100675,P200144,S3086,1,0.4,None,Express,Delivered,65526.73,26210.69,39316.04,34480.17,0.0,4835.87,2024-10-06,2024-10-05,0,2
O505307,2025-03-09 21:08:00,C106198,P200596,S3118,1,0.1,None,Express,Delivered,428.5,42.85,385.65,317.39,0.0,68.26,2025-03-12,2025-03-12,0,3
O505308,2024-10-14 23:48:00,C103210,P200039,S3074,1,0.03,Summer Sale,Standard,Delivered,30050.07,901.5,29148.57,23581.19,0.0,5567.38,2024-10-20,2024-10-19,0,5
O505309,2025-05-13 07:57:00,C106020,P200600,S3058,1,0.125,Monsoon Mania,Standard,Delivered,6419.87,802.48,5617.39,3398.52,0.0,2218.87,2025-05-19,2025-05-18,0,5
O505310,2024-07-03 10:31:00,C104900,P200525,S3013,1,0.1,None,Standard,Delivered,374.86,37.49,337.37,290.14,0.0,47.23,2024-07-09,2024-07-10,1,7
O505311,2024-12-25 19:40:00,C111379,P200041,S3095,1,0.42500000000000004,Monsoon Mania,Standard,Delivered,69383.55,29488.01,39895.54,35586.82,0.0,4308.72,2024-12-31,2025-01-01,1,7
O505312,2025-09-24 20:23:00,C108354,P200568,S3000,1,0.05,None,Express,Delivered,6803.79,340.19,6463.6,3852.31,0.0,2611.29,2025-09-27,2025-09-27,0,3
O505313,2025-12-23 16:53:00,C110436,P200537,S3115,1,0.0,None,Express,Delivered,69000.26,0.0,69000.26,61134.23,0.0,7866.03,2025-12-26,2025-12-26,0,3
O505314,2025-05-02 04:01:00,C102376,P200443,S3060,1,0.13,Big Billion Days,Standard,Delivered,4979.91,647.39,4332.52,2374.22,0.0,1958.3,2025-05-08,2025-05-08,0,6
O505315,2024-10-04 10:41:00,C108095,P200580,S3073,1,0.2,None,Standard,Delivered,925.39,185.08,740.31,487.12,0.0,253.19,2024-10-10,2024-10-10,0,6
O505316,2025-11-15 22:38:00,C104051,P200347,S3105,1,0.02,Republic Day,Standard,Returned,3293.45,65.87,3227.58,1642.84,2829.38,877.4,2025-11-21,2025-11-23,1,8
O505317,2024-06-20 04:05:00,C103054,P200600,S3046,1,0.0,None,Standard,Delivered,6419.87,0.0,6419.87,3884.02,0.0,2535.85,2024-06-26,2024-06-25,0,5
O505318,2025-06-23 20:15:00,C106476,P200538,S3040,1,0.05,None,Same Day,Returned,6947.7,347.38,6600.32,4574.02,5702.73,600.62,2025-06-24,2025-06-25,1,2
O505319,2024-10-16 13:33:00,C108190,P200041,S3051,1,0.1,None,Express,Delivered,69383.55,6938.36,62445.19,55701.11,0.0,6744.08,2024-10-19,2024-10-19,0,3
O505320,2025-05-03 22:29:00,C108720,P200161,S3003,1,0.12000000000000001,Republic Day,Standard,Returned,5335.22,640.23,4694.99,2427.31,4333.86,1184.21,2025-05-09,2025-05-08,0,5
O505321,2023-09-19 05:53:00,C111443,P200197,S3090,1,0.13,Big Billion Days,Standard,Delivered,879.19,114.29,764.9,488.01,0.0,276.89,2023-09-25,2023-09-25,0,6
O505322,2025-12-04 23:23:00,C110261,P200600,S3042,1,0.0,None,Express,Delivered,6419.87,0.0,6419.87,3884.02,0.0,2535.85,2025-12-07,2025-12-06,0,2
O505323,2024-02-19 11:33:00,C111787,P200538,S3055,1,0.23,Summer Sale,Standard,Delivered,6947.7,1597.97,5349.73,3707.36,0.0,1642.37,2024-02-25,2024-02-24,0,5
O505324,2024-09-12 07:13:00,C106901,P200600,S3110,1,0.025,Monsoon Mania,Express,Delivered,6419.87,160.5,6259.37,3786.92,0.0,2472.45,2024-09-15,2024-09-15,0,3
O505325,2025-03-14 04:52:00,C105123,P200328,S3025,1,0.125,Monsoon Mania,Standard,Delivered,770.01,96.25,673.76,536.99,0.0,136.77,2025-03-20,2025-03-19,0,5
O505326,2025-12-26 04:06:00,C109449,P200184,S3106,3,0.1,None,Express,Delivered,11260.83,1126.08,10134.75,7124.73,0.0,3010.02,2025-12-29,2025-12-28,0,2
O505327,2023-11-30 19:57:00,C103277,P200237,S3001,1,0.12000000000000001,Republic Day,Standard,Delivered,1303.65,156.44,1147.21,1039.37,0.0,107.84,2023-12-06,2023-12-06,0,6
O505328,2023-05-08 03:18:00,C108097,P200419,S3021,1,0.1,None,Express,Delivered,35898.75,3589.88,32308.87,28561.04,0.0,3747.83,2023-05-11,2023-05-10,0,2
O505329,2024-03-26 12:05:00,C101027,P200600,S3031,1,0.0,None,Standard,Delivered,6419.87,0.0,6419.87,3884.02,0.0,2535.85,2024-04-01,2024-04-01,0,6
O505330,2023-05-26 01:54:00,C110573,P200600,S3095,2,0.07,Diwali Fest,Standard,Delivered,12839.74,898.78,11940.96,7224.28,0.0,4716.68,2023-06-01,2023-06-01,0,6
O505331,2025-07-13 17:49:00,C106005,P200600,S3054,1,0.17,Diwali Fest,Express,Delivered,6419.87,1091.38,5328.49,3223.74,0.0,2104.75,2025-07-16,2025-07-17,1,4
O505332,2024-01-20 21:24:00,C105105,P200033,S3119,1,0.38,Big Billion Days,Standard,Delivered,2685.22,1020.38,1664.84,1117.11,0.0,547.73,2024-01-26,2024-01-25,0,5
O505333,2025-10-04 11:33:00,C103432,P200364,S3069,1,0.32,Diwali Fest,Express,Delivered,643.24,205.84,437.4,349.92,0.0,87.48,2025-10-07,2025-10-07,0,3
O505334,2023-10-09 22:44:00,C105986,P200464,S3114,1,0.29,Year End,Express,Delivered,12810.27,3714.98,9095.29,7021.56,0.0,2073.73,2023-10-12,2023-10-12,0,3
O505335,2024-10-12 00:59:00,C110714,P200600,S3023,3,0.3,None,Standard,Delivered,19259.61,5777.88,13481.73,8156.45,0.0,5325.28,2024-10-18,2024-10-18,0,6
O505336,2023-10-26 18:05:00,C101001,P200600,S3079,1,0.13,Big Billion Days,Standard,Delivered,6419.87,834.58,5585.29,3379.1,0.0,2206.19,2023-11-01,2023-11-01,0,6
O505337,2024-03-25 11:03:00,C108935,P200344,S3020,2,0.2,None,Express,Delivered,1891.78,378.36,1513.42,941.35,0.0,572.07,2024-03-28,2024-03-28,0,3
O505338,2025-10-27 17:40:00,C110342,P200600,S3081,1,0.0,None,Express,Cancelled,6419.87,0.0,6419.87,3884.02,0.0,2535.85,2025-10-30,2025-10-30,0,3
O505339,2024-02-25 17:03:00,C111769,P200368,S3089,2,0.18,Summer Sale,Express,Delivered,18618.44,3351.32,15267.12,11236.6,0.0,4030.52,2024-02-28,2024-02-27,0,2
O505340,2023-10-27 04:17:00,C108503,P200087,S3041,2,0.025,Monsoon Mania,Standard,Delivered,3423.32,85.58,3337.74,3107.44,0.0,230.3,2023-11-02,2023-11-02,0,6
O505341,2024-10-15 12:42:00,C102327,P200600,S3060,2,0.28,Summer Sale,Same Day,Delivered,12839.74,3595.13,9244.61,5592.99,0.0,3651.62,2024-10-16,2024-10-16,0,1
O505342,2025-12-12 02:25:00,C104613,P200239,S3108,1,0.28,Big Billion Days,Standard,Delivered,64799.9,18143.97,46655.93,37651.34,0.0,9004.59,2025-12-18,2025-12-20,1,8
O505343,2024-07-08 01:45:00,C105487,P200600,S3032,1,0.07,Diwali Fest,Standard,Delivered,6419.87,449.39,5970.48,3612.14,0.0,2358.34,2024-07-14,2024-07-13,0,5
O505344,2025-10-09 22:57:00,C106198,P200296,S3024,3,0.17,Diwali Fest,Standard,Delivered,18029.04,3064.94,14964.1,8305.08,0.0,6659.02,2025-10-15,2025-10-14,0,5
O505345,2025-03-23 08:40:00,C104178,P200600,S3037,1,0.32,Diwali Fest,Standard,Returned,6419.87,2054.36,4365.51,2641.13,3360.17,884.34,2025-03-29,2025-03-28,0,5
O505346,2025-05-11 22:52:00,C108354,P200419,S3036,2,0.4,None,Standard,Delivered,71797.5,28719.0,43078.5,38081.39,0.0,4997.11,2025-05-17,2025-05-16,0,5
O505347,2023-12-30 21:00:00,C109739,P200033,S3053,1,0.08,Summer Sale,Same Day,Delivered,2685.22,214.82,2470.4,1657.64,0.0,812.76,2023-12-31,2024-01-01,1,2
O505348,2023-10-10 01:00:00,C110061,P200600,S3026,1,0.0,None,Express,Delivered,6419.87,0.0,6419.87,3884.02,0.0,2535.85,2023-10-13,2023-10-13,0,3
O505349,2025-06-01 01:38:00,C108168,P200600,S3103,1,0.1,None,Standard,Delivered,6419.87,641.99,5777.88,3495.62,0.0,2282.26,2025-06-07,2025-06-07,0,6
O505350,2023-03-03 14:14:00,C106668,P200597,S3100,2,0.05,None,Same Day,Delivered,61063.24,3053.16,58010.08,48728.47,0.0,9281.61,2023-03-04,2023-03-06,1,3
O505351,2023-07-07 21:32:00,C110925,P200600,S3110,5,0.22999999999999998,Big Billion Days,Standard,Delivered,32099.35,7382.85,24716.5,14953.48,0.0,9763.02,2023-07-13,2023-07-12,0,5
O505352,2025-02-18 21:50:00,C101699,P200460,S3034,2,0.07,Diwali Fest,Express,Delivered,8947.1,626.3,8320.8,6798.09,0.0,1522.71,2025-02-21,2025-02-20,0,2
O505353,2024-02-09 07:40:00,C101807,P200350,S3097,1,0.0,None,Standard,Delivered,6963.17,0.0,6963.17,4101.31,0.0,2861.86,2024-02-15,2024-02-14,0,5
O505354,2023-03-09 06:16:00,C101346,P200600,S3119,1,0.0,None,Standard,Delivered,6419.87,0.0,6419.87,3884.02,0.0,2535.85,2023-03-15,2023-03-15,0,6
O505355,2024-09-03 18:16:00,C102866,P200566,S3022,4,0.33,Big Billion Days,Same Day,Delivered,21719.52,7167.44,14552.08,10055.49,0.0,4496.59,2024-09-04,2024-09-04,0,1
O505356,2024-06-10 05:18:00,C101069,P200328,S3004,1,0.0,None,Express,Delivered,770.01,0.0,770.01,613.7,0.0,156.31,2024-06-13,2024-06-14,1,4
O505357,2023-11-25 02:18:00,C104463,P200600,S3078,2,0.08,Big Billion Days,Express,Delivered,12839.74,1027.18,11812.56,7146.6,0.0,4665.96,2023-11-28,2023-11-28,0,3
O505358,2025-11-09 22:49:00,C111233,P200600,S3012,1,0.15,None,Express,Delivered,6419.87,962.98,5456.89,3301.42,0.0,2155.47,2025-11-12,2025-11-12,0,3
O505359,2024-01-05 11:20:00,C100673,P200600,S3062,3,0.23,Summer Sale,Express,Delivered,19259.61,4429.71,14829.9,8972.09,0.0,5857.81,2024-01-08,2024-01-09,1,4
O505360,2024-10-19 14:20:00,C106163,P200637,S3041,1,0.1,None,Express,Delivered,28230.88,2823.09,25407.79,22714.56,0.0,2693.23,2024-10-22,2024-10-22,0,3
O505361,2023-06-08 10:03:00,C107456,P200600,S3039,2,0.3,None,Standard,Delivered,12839.74,3851.92,8987.82,5437.63,0.0,3550.19,2023-06-14,2023-06-13,0,5
O505362,2023-06-20 08:05:00,C102256,P200239,S3006,3,0.16999999999999998,Republic Day,Express,Delivered,194399.7,33047.95,161351.75,130210.86,0.0,31140.89,2023-06-23,2023-06-24,1,4
O505363,2024-04-29 05:06:00,C111106,P200328,S3022,1,0.08,Summer Sale,Standard,Delivered,770.01,61.6,708.41,564.6,0.0,143.81,2024-05-05,2024-05-06,1,7
O505364,2025-05-21 05:54:00,C110061,P200597,S3104,1,0.03,Summer Sale,Same Day,Delivered,30531.62,915.95,29615.67,24877.16,0.0,4738.51,2025-05-22,2025-05-23,1,2
O505365,2024-05-12 18:14:00,C106805,P200600,S3018,1,0.4,None,Express,Delivered,6419.87,2567.95,3851.92,2330.41,0.0,1521.51,2024-05-15,2024-05-15,0,3
O505366,2023-04-26 18:28:00,C106198,P200216,S3087,2,0.08,Summer Sale,Standard,Delivered,43814.12,3505.13,40308.99,37043.96,0.0,3265.03,2023-05-02,2023-05-03,1,7
O505367,2023-12-18 21:35:00,C104553,P200600,S3060,4,0.27,Republic Day,Express,Delivered,25679.48,6933.46,18746.02,11341.34,0.0,7404.68,2023-12-21,2023-12-20,0,2
